Head:  X: -0.3535506 ,Y: 0.6341244 ,Z: 1.95467
Knee Right:  X: -0.1994249 ,Y: 0.03619626 ,Z: 1.842736
Ankle Right:  X: -0.1569759 ,Y: -0.3504115 ,Z: 1.829072
--------------------------------------
Head:  X: -0.3594373 ,Y: 0.6613789 ,Z: 2.173581
Shoulder Center:  X: -0.4137158 ,Y: 0.4728034 ,Z: 2.179111
Shoulder Left:  X: -0.553242 ,Y: 0.3577939 ,Z: 2.104394
Shoulder Right:  X: -0.2467526 ,Y: 0.3577264 ,Z: 2.265684
Spine:  X: -0.4218242 ,Y: 0.1838668 ,Z: 2.196685
Hip Center:  X: -0.4164599 ,Y: 0.1261577 ,Z: 2.189306
Hip Left:  X: -0.4889598 ,Y: 0.05522431 ,Z: 2.155834
Hip Right:  X: -0.3448901 ,Y: 0.0433175 ,Z: 2.22069
Elbow Left:  X: -0.6088455 ,Y: 0.2167365 ,Z: 1.901918
Wrist Left:  X: -0.4635053 ,Y: 0.1019174 ,Z: 1.833586
Hand Left:  X: -0.4236597 ,Y: 0.1424401 ,Z: 1.704896
Elbow Right:  X: -0.1855497 ,Y: 0.1423229 ,Z: 2.247304
Wrist Right:  X: -0.0418532 ,Y: 0.1251226 ,Z: 2.10692
Hand Right:  X: -0.01954725 ,Y: 0.1313889 ,Z: 2.012991
Knee Left:  X: -0.2172934 ,Y: -0.1447697 ,Z: 1.802964
Ankle Left:  X: -0.159957 ,Y: -0.4549075 ,Z: 1.792358
Knee Right:  X: -0.2085346 ,Y: -0.06352083 ,Z: 1.831345
Ankle Right:  X: -0.1292571 ,Y: -0.454634 ,Z: 1.829117
--------------------------------------
Head:  X: -0.3323194 ,Y: 0.6533985 ,Z: 2.146798
Shoulder Center:  X: -0.3930426 ,Y: 0.4697498 ,Z: 2.16038
Shoulder Left:  X: -0.5325153 ,Y: 0.3569309 ,Z: 2.092928
Shoulder Right:  X: -0.2313656 ,Y: 0.3487942 ,Z: 2.24176
Spine:  X: -0.4032118 ,Y: 0.180508 ,Z: 2.177692
Hip Center:  X: -0.4036442 ,Y: 0.122529 ,Z: 2.180757
Hip Left:  X: -0.4757882 ,Y: 0.05663969 ,Z: 2.154384
Hip Right:  X: -0.3354999 ,Y: 0.03949281 ,Z: 2.209676
Elbow Left:  X: -0.5917693 ,Y: 0.196427 ,Z: 1.927433
Wrist Left:  X: -0.4655237 ,Y: 0.1183392 ,Z: 1.790363
Hand Left:  X: -0.4071754 ,Y: 0.1180681 ,Z: 1.706269
Elbow Right:  X: -0.1669954 ,Y: 0.1332856 ,Z: 2.225011
Wrist Right:  X: -0.02086119 ,Y: 0.1074583 ,Z: 2.087888
Hand Right:  X: -0.01725123 ,Y: 0.1145445 ,Z: 1.987134
Knee Left:  X: -0.2208238 ,Y: -0.1514486 ,Z: 1.794637
Ankle Left:  X: -0.2995138 ,Y: -0.3787019 ,Z: 1.590125
Knee Right:  X: -0.1913548 ,Y: 0.0001087078 ,Z: 1.861963
Ankle Right:  X: -0.130961 ,Y: -0.4032398 ,Z: 1.835888
--------------------------------------
Head:  X: -0.332947 ,Y: 0.6573404 ,Z: 2.156488
Shoulder Center:  X: -0.3917341 ,Y: 0.471473 ,Z: 2.168132
Shoulder Left:  X: -0.5310135 ,Y: 0.3602155 ,Z: 2.098308
Shoulder Right:  X: -0.2304844 ,Y: 0.3535352 ,Z: 2.25234
Spine:  X: -0.3996821 ,Y: 0.1815602 ,Z: 2.176652
Hip Center:  X: -0.4007201 ,Y: 0.1237139 ,Z: 2.180844
Hip Left:  X: -0.4719058 ,Y: 0.05789336 ,Z: 2.152872
Hip Right:  X: -0.3324739 ,Y: 0.04122733 ,Z: 2.209921
Elbow Left:  X: -0.5918269 ,Y: 0.1972806 ,Z: 1.932121
Wrist Left:  X: -0.4704818 ,Y: 0.1196015 ,Z: 1.790331
Hand Left:  X: -0.4128817 ,Y: 0.1179439 ,Z: 1.708114
Elbow Right:  X: -0.168813 ,Y: 0.1296122 ,Z: 2.230813
Wrist Right:  X: -0.022392 ,Y: 0.1051 ,Z: 2.094038
Hand Right:  X: -0.01849854 ,Y: 0.1161379 ,Z: 1.999663
Knee Left:  X: -0.2124847 ,Y: -0.1528428 ,Z: 1.79023
Ankle Left:  X: -0.2780851 ,Y: -0.3637747 ,Z: 1.554002
Knee Right:  X: -0.18646 ,Y: 0.002380705 ,Z: 1.867065
Ankle Right:  X: -0.1300895 ,Y: -0.4094214 ,Z: 1.838137
--------------------------------------
Head:  X: -0.3345111 ,Y: 0.6618026 ,Z: 2.159998
Shoulder Center:  X: -0.3926675 ,Y: 0.4730285 ,Z: 2.17102
Shoulder Left:  X: -0.5299022 ,Y: 0.3595594 ,Z: 2.100013
Shoulder Right:  X: -0.230485 ,Y: 0.3534758 ,Z: 2.255331
Spine:  X: -0.3988574 ,Y: 0.182084 ,Z: 2.177762
Hip Center:  X: -0.3996069 ,Y: 0.1240355 ,Z: 2.181506
Hip Left:  X: -0.4703991 ,Y: 0.05746473 ,Z: 2.152382
Hip Right:  X: -0.3310984 ,Y: 0.04153297 ,Z: 2.210692
Elbow Left:  X: -0.5919219 ,Y: 0.1975375 ,Z: 1.936064
Wrist Left:  X: -0.4727358 ,Y: 0.1185507 ,Z: 1.793201
Hand Left:  X: -0.4174238 ,Y: 0.1196707 ,Z: 1.707771
Elbow Right:  X: -0.1649246 ,Y: 0.1327354 ,Z: 2.228071
Wrist Right:  X: -0.006589845 ,Y: 0.09227365 ,Z: 2.111729
Hand Right:  X: -0.01638348 ,Y: 0.1185315 ,Z: 1.997334
Knee Left:  X: -0.2105389 ,Y: -0.1518933 ,Z: 1.791395
Ankle Left:  X: -0.2714383 ,Y: -0.3653241 ,Z: 1.5493
Knee Right:  X: -0.1855124 ,Y: 0.001016423 ,Z: 1.867277
Ankle Right:  X: -0.1303025 ,Y: -0.4176144 ,Z: 1.838737
--------------------------------------
Head:  X: -0.3349214 ,Y: 0.6589991 ,Z: 2.159065
Shoulder Center:  X: -0.3922799 ,Y: 0.4732136 ,Z: 2.170986
Shoulder Left:  X: -0.5303323 ,Y: 0.3592459 ,Z: 2.099943
Shoulder Right:  X: -0.2303835 ,Y: 0.3539267 ,Z: 2.255457
Spine:  X: -0.3986502 ,Y: 0.1821655 ,Z: 2.177979
Hip Center:  X: -0.399309 ,Y: 0.1240069 ,Z: 2.181307
Hip Left:  X: -0.470095 ,Y: 0.05726456 ,Z: 2.151825
Hip Right:  X: -0.331198 ,Y: 0.04147214 ,Z: 2.210312
Elbow Left:  X: -0.5917278 ,Y: 0.1973048 ,Z: 1.936331
Wrist Left:  X: -0.472692 ,Y: 0.1498086 ,Z: 1.779147
Hand Left:  X: -0.4152983 ,Y: 0.1216706 ,Z: 1.707548
Elbow Right:  X: -0.1648892 ,Y: 0.1319343 ,Z: 2.230313
Wrist Right:  X: -0.01291916 ,Y: 0.1112166 ,Z: 2.099968
Hand Right:  X: -0.01592722 ,Y: 0.1187022 ,Z: 1.996649
Knee Left:  X: -0.2118141 ,Y: -0.1500297 ,Z: 1.793169
Ankle Left:  X: -0.2845959 ,Y: -0.3593061 ,Z: 1.545343
Knee Right:  X: -0.1851331 ,Y: 0.001627137 ,Z: 1.867499
Ankle Right:  X: -0.129694 ,Y: -0.4221568 ,Z: 1.838328
--------------------------------------
Head:  X: -0.3331076 ,Y: 0.6556987 ,Z: 2.151523
Shoulder Center:  X: -0.393208 ,Y: 0.4713822 ,Z: 2.175248
Shoulder Left:  X: -0.5289882 ,Y: 0.3603664 ,Z: 2.101985
Shoulder Right:  X: -0.2274277 ,Y: 0.3512735 ,Z: 2.25979
Spine:  X: -0.3987904 ,Y: 0.1820352 ,Z: 2.179368
Hip Center:  X: -0.3985523 ,Y: 0.1239747 ,Z: 2.180966
Hip Left:  X: -0.4687748 ,Y: 0.05712926 ,Z: 2.149586
Hip Right:  X: -0.3299814 ,Y: 0.0403699 ,Z: 2.209742
Elbow Left:  X: -0.5850629 ,Y: 0.2046219 ,Z: 1.937861
Wrist Left:  X: -0.460899 ,Y: 0.1169794 ,Z: 1.805964
Hand Left:  X: -0.4298729 ,Y: 0.141886 ,Z: 1.74051
Elbow Right:  X: -0.1679254 ,Y: 0.131383 ,Z: 2.220519
Wrist Right:  X: -0.03014044 ,Y: 0.1167889 ,Z: 2.073387
Hand Right:  X: -0.007576413 ,Y: 0.1186923 ,Z: 1.992726
Knee Left:  X: -0.2080988 ,Y: -0.1526906 ,Z: 1.788098
Ankle Left:  X: -0.2796504 ,Y: -0.3670902 ,Z: 1.540502
Knee Right:  X: -0.1846854 ,Y: -0.002293342 ,Z: 1.865373
Ankle Right:  X: -0.1289859 ,Y: -0.4301343 ,Z: 1.83726
--------------------------------------
Head:  X: -0.3302887 ,Y: 0.6521832 ,Z: 2.15087
Shoulder Center:  X: -0.3959496 ,Y: 0.4705103 ,Z: 2.181536
Shoulder Left:  X: -0.5267373 ,Y: 0.3615083 ,Z: 2.103419
Shoulder Right:  X: -0.2255656 ,Y: 0.3525936 ,Z: 2.267447
Spine:  X: -0.4011248 ,Y: 0.1816564 ,Z: 2.184674
Hip Center:  X: -0.3957488 ,Y: 0.1242993 ,Z: 2.176761
Hip Left:  X: -0.463783 ,Y: 0.0581277 ,Z: 2.1414
Hip Right:  X: -0.326561 ,Y: 0.0383717 ,Z: 2.203396
Elbow Left:  X: -0.5755383 ,Y: 0.2037503 ,Z: 1.933801
Wrist Left:  X: -0.4428011 ,Y: 0.1233149 ,Z: 1.806669
Hand Left:  X: -0.3575285 ,Y: 0.1432778 ,Z: 1.702305
Elbow Right:  X: -0.172717 ,Y: 0.1377447 ,Z: 2.220162
Wrist Right:  X: -0.03298286 ,Y: 0.1245544 ,Z: 2.075392
Hand Right:  X: -0.008088923 ,Y: 0.1276186 ,Z: 2.000706
Knee Left:  X: -0.2137776 ,Y: -0.1530179 ,Z: 1.781665
Ankle Left:  X: -0.2879219 ,Y: -0.3736021 ,Z: 1.537969
Knee Right:  X: -0.1811956 ,Y: -0.002515101 ,Z: 1.861121
Ankle Right:  X: -0.1281886 ,Y: -0.4335495 ,Z: 1.836174
--------------------------------------
Head:  X: -0.3419778 ,Y: 0.6565641 ,Z: 2.151501
Shoulder Center:  X: -0.396455 ,Y: 0.4709283 ,Z: 2.181317
Shoulder Left:  X: -0.5284981 ,Y: 0.359032 ,Z: 2.101686
Shoulder Right:  X: -0.2256331 ,Y: 0.3577011 ,Z: 2.265873
Spine:  X: -0.402967 ,Y: 0.1818561 ,Z: 2.188717
Hip Center:  X: -0.3951329 ,Y: 0.1249014 ,Z: 2.176189
Hip Left:  X: -0.4642307 ,Y: 0.05743 ,Z: 2.141698
Hip Right:  X: -0.3255022 ,Y: 0.03983752 ,Z: 2.203298
Elbow Left:  X: -0.5748919 ,Y: 0.2094128 ,Z: 1.943226
Wrist Left:  X: -0.4602144 ,Y: 0.1140637 ,Z: 1.809302
Hand Left:  X: -0.4270627 ,Y: 0.1473427 ,Z: 1.736025
Elbow Right:  X: -0.1738881 ,Y: 0.1345324 ,Z: 2.224476
Wrist Right:  X: -0.03632511 ,Y: 0.1287181 ,Z: 2.077799
Hand Right:  X: -0.01127419 ,Y: 0.1315044 ,Z: 2.006408
Knee Left:  X: -0.1958031 ,Y: -0.1483831 ,Z: 1.78969
Ankle Left:  X: -0.2840441 ,Y: -0.3636505 ,Z: 1.5424
Knee Right:  X: -0.1712481 ,Y: 0.01060481 ,Z: 1.868012
Ankle Right:  X: -0.1252415 ,Y: -0.4244699 ,Z: 1.836725
--------------------------------------
Head:  X: -0.3480636 ,Y: 0.6599289 ,Z: 2.157832
Shoulder Center:  X: -0.3955966 ,Y: 0.4730025 ,Z: 2.178724
Shoulder Left:  X: -0.5305519 ,Y: 0.3590189 ,Z: 2.100123
Shoulder Right:  X: -0.2279342 ,Y: 0.3594392 ,Z: 2.262613
Spine:  X: -0.4032813 ,Y: 0.1831774 ,Z: 2.188221
Hip Center:  X: -0.3968649 ,Y: 0.125877 ,Z: 2.177864
Hip Left:  X: -0.467128 ,Y: 0.05724084 ,Z: 2.144295
Hip Right:  X: -0.327759 ,Y: 0.04227103 ,Z: 2.206575
Elbow Left:  X: -0.5892316 ,Y: 0.2118253 ,Z: 1.911511
Wrist Left:  X: -0.4325541 ,Y: 0.1053565 ,Z: 1.864985
Hand Left:  X: -0.4099345 ,Y: 0.1422384 ,Z: 1.7208
Elbow Right:  X: -0.1704704 ,Y: 0.1347343 ,Z: 2.22301
Wrist Right:  X: -0.03433599 ,Y: 0.1288069 ,Z: 2.075332
Hand Right:  X: -0.008266937 ,Y: 0.1329607 ,Z: 1.995666
Knee Left:  X: -0.2280434 ,Y: -0.1532932 ,Z: 1.775017
Ankle Left:  X: -0.286808 ,Y: -0.3837117 ,Z: 1.530045
Knee Right:  X: -0.1710736 ,Y: 0.01489399 ,Z: 1.872252
Ankle Right:  X: -0.1251178 ,Y: -0.4230378 ,Z: 1.838294
--------------------------------------
Head:  X: -0.3431628 ,Y: 0.6641072 ,Z: 2.156546
Shoulder Center:  X: -0.3966919 ,Y: 0.4728517 ,Z: 2.174622
Shoulder Left:  X: -0.5338495 ,Y: 0.3577125 ,Z: 2.098635
Shoulder Right:  X: -0.2294156 ,Y: 0.358801 ,Z: 2.258017
Spine:  X: -0.4024621 ,Y: 0.183483 ,Z: 2.184554
Hip Center:  X: -0.3986629 ,Y: 0.1258382 ,Z: 2.179455
Hip Left:  X: -0.4698618 ,Y: 0.05603477 ,Z: 2.147267
Hip Right:  X: -0.3289772 ,Y: 0.04266168 ,Z: 2.209406
Elbow Left:  X: -0.5845007 ,Y: 0.2011031 ,Z: 1.93355
Wrist Left:  X: -0.4476061 ,Y: 0.1177824 ,Z: 1.814975
Hand Left:  X: -0.4260072 ,Y: 0.143131 ,Z: 1.726556
Elbow Right:  X: -0.1751688 ,Y: 0.1352434 ,Z: 2.219774
Wrist Right:  X: -0.02884474 ,Y: 0.1240577 ,Z: 2.083326
Hand Right:  X: -0.01625379 ,Y: 0.1316084 ,Z: 1.996416
Knee Left:  X: -0.2091407 ,Y: -0.1542517 ,Z: 1.783141
Ankle Left:  X: -0.2916175 ,Y: -0.3780847 ,Z: 1.536264
Knee Right:  X: -0.1846373 ,Y: 0.001633855 ,Z: 1.865406
Ankle Right:  X: -0.1275271 ,Y: -0.4376338 ,Z: 1.837166
--------------------------------------
Head:  X: -0.3475099 ,Y: 0.6604642 ,Z: 2.150788
Shoulder Center:  X: -0.3992978 ,Y: 0.4716838 ,Z: 2.170561
Shoulder Left:  X: -0.5361837 ,Y: 0.3570337 ,Z: 2.097498
Shoulder Right:  X: -0.2313859 ,Y: 0.3607495 ,Z: 2.256318
Spine:  X: -0.4017785 ,Y: 0.1834762 ,Z: 2.180019
Hip Center:  X: -0.399849 ,Y: 0.125784 ,Z: 2.179492
Hip Left:  X: -0.4707682 ,Y: 0.05537044 ,Z: 2.147992
Hip Right:  X: -0.3298888 ,Y: 0.04292927 ,Z: 2.210084
Elbow Left:  X: -0.5847312 ,Y: 0.2038037 ,Z: 1.939342
Wrist Left:  X: -0.4664057 ,Y: 0.1172553 ,Z: 1.803012
Hand Left:  X: -0.4334148 ,Y: 0.1434398 ,Z: 1.731221
Elbow Right:  X: -0.176344 ,Y: 0.1354752 ,Z: 2.219387
Wrist Right:  X: -0.03813954 ,Y: 0.1278161 ,Z: 2.07404
Hand Right:  X: -0.01657654 ,Y: 0.1310738 ,Z: 1.993867
Knee Left:  X: -0.2184079 ,Y: -0.1529948 ,Z: 1.784699
Ankle Left:  X: -0.2837501 ,Y: -0.3785184 ,Z: 1.53183
Knee Right:  X: -0.185383 ,Y: 0.0004128062 ,Z: 1.865987
Ankle Right:  X: -0.127666 ,Y: -0.4407645 ,Z: 1.837668
--------------------------------------
Head:  X: -0.3412102 ,Y: 0.6601923 ,Z: 2.157884
Shoulder Center:  X: -0.3974682 ,Y: 0.4744465 ,Z: 2.172503
Shoulder Left:  X: -0.5349017 ,Y: 0.3585179 ,Z: 2.099321
Shoulder Right:  X: -0.230535 ,Y: 0.3586824 ,Z: 2.257388
Spine:  X: -0.4012047 ,Y: 0.1838845 ,Z: 2.179698
Hip Center:  X: -0.4003665 ,Y: 0.1259444 ,Z: 2.181084
Hip Left:  X: -0.4712968 ,Y: 0.055968 ,Z: 2.149614
Hip Right:  X: -0.3312094 ,Y: 0.04304607 ,Z: 2.211734
Elbow Left:  X: -0.5851381 ,Y: 0.204611 ,Z: 1.940712
Wrist Left:  X: -0.4600595 ,Y: 0.1323871 ,Z: 1.802315
Hand Left:  X: -0.4294826 ,Y: 0.145238 ,Z: 1.730423
Elbow Right:  X: -0.1759365 ,Y: 0.1359607 ,Z: 2.219704
Wrist Right:  X: -0.02997385 ,Y: 0.1256501 ,Z: 2.083495
Hand Right:  X: -0.01806996 ,Y: 0.1309756 ,Z: 1.994906
Knee Left:  X: -0.2141197 ,Y: -0.1538877 ,Z: 1.783673
Ankle Left:  X: -0.2850718 ,Y: -0.3791907 ,Z: 1.530409
Knee Right:  X: -0.1862026 ,Y: 0.001594372 ,Z: 1.868146
Ankle Right:  X: -0.1281316 ,Y: -0.4412651 ,Z: 1.837542
--------------------------------------
Head:  X: -0.3432913 ,Y: 0.6587974 ,Z: 2.155571
Shoulder Center:  X: -0.3970142 ,Y: 0.4740924 ,Z: 2.17271
Shoulder Left:  X: -0.5357622 ,Y: 0.3583744 ,Z: 2.100564
Shoulder Right:  X: -0.2304628 ,Y: 0.3576936 ,Z: 2.25721
Spine:  X: -0.4010058 ,Y: 0.1839709 ,Z: 2.180277
Hip Center:  X: -0.4001739 ,Y: 0.1260672 ,Z: 2.18179
Hip Left:  X: -0.4711831 ,Y: 0.05591973 ,Z: 2.150152
Hip Right:  X: -0.3304982 ,Y: 0.04323032 ,Z: 2.212845
Elbow Left:  X: -0.5861605 ,Y: 0.204091 ,Z: 1.942295
Wrist Left:  X: -0.4686297 ,Y: 0.1217275 ,Z: 1.803219
Hand Left:  X: -0.4286784 ,Y: 0.143429 ,Z: 1.725938
Elbow Right:  X: -0.1731936 ,Y: 0.1344995 ,Z: 2.217002
Wrist Right:  X: -0.02743287 ,Y: 0.1267717 ,Z: 2.080734
Hand Right:  X: -0.01496401 ,Y: 0.1294698 ,Z: 1.993661
Knee Left:  X: -0.2128272 ,Y: -0.1528723 ,Z: 1.78485
Ankle Left:  X: -0.2876737 ,Y: -0.3783816 ,Z: 1.53141
Knee Right:  X: -0.1845513 ,Y: 0.00301528 ,Z: 1.8697
Ankle Right:  X: -0.1277735 ,Y: -0.4415258 ,Z: 1.838031
--------------------------------------
Head:  X: -0.3462706 ,Y: 0.6569016 ,Z: 2.148096
Shoulder Center:  X: -0.3980469 ,Y: 0.4717333 ,Z: 2.172885
Shoulder Left:  X: -0.5370785 ,Y: 0.3594976 ,Z: 2.10252
Shoulder Right:  X: -0.2299273 ,Y: 0.3586132 ,Z: 2.258642
Spine:  X: -0.4012613 ,Y: 0.1840614 ,Z: 2.180066
Hip Center:  X: -0.400822 ,Y: 0.1264098 ,Z: 2.182021
Hip Left:  X: -0.4721748 ,Y: 0.05621638 ,Z: 2.150258
Hip Right:  X: -0.3311943 ,Y: 0.04255174 ,Z: 2.2127
Elbow Left:  X: -0.5860154 ,Y: 0.2025394 ,Z: 1.943642
Wrist Left:  X: -0.468648 ,Y: 0.1218204 ,Z: 1.803724
Hand Left:  X: -0.4133691 ,Y: 0.1423373 ,Z: 1.709274
Elbow Right:  X: -0.173355 ,Y: 0.1384399 ,Z: 2.218
Wrist Right:  X: -0.02644007 ,Y: 0.1221589 ,Z: 2.0843
Hand Right:  X: -0.01603898 ,Y: 0.1287262 ,Z: 1.99765
Knee Left:  X: -0.2106733 ,Y: -0.1550766 ,Z: 1.785747
Ankle Left:  X: -0.2967548 ,Y: -0.3773716 ,Z: 1.53134
Knee Right:  X: -0.1873946 ,Y: -0.0005853324 ,Z: 1.866267
Ankle Right:  X: -0.1280006 ,Y: -0.446508 ,Z: 1.83692
--------------------------------------
Head:  X: -0.3440106 ,Y: 0.6489896 ,Z: 2.132181
Shoulder Center:  X: -0.4026227 ,Y: 0.4656223 ,Z: 2.167987
Shoulder Left:  X: -0.5366893 ,Y: 0.3584737 ,Z: 2.101197
Shoulder Right:  X: -0.2322325 ,Y: 0.3615355 ,Z: 2.260074
Spine:  X: -0.4019407 ,Y: 0.1822679 ,Z: 2.176064
Hip Center:  X: -0.4008297 ,Y: 0.125416 ,Z: 2.178188
Hip Left:  X: -0.4705441 ,Y: 0.05547573 ,Z: 2.145866
Hip Right:  X: -0.3307578 ,Y: 0.04146724 ,Z: 2.209281
Elbow Left:  X: -0.5821345 ,Y: 0.1897551 ,Z: 1.933725
Wrist Left:  X: -0.4511631 ,Y: 0.1211807 ,Z: 1.800001
