--------------------------------------
Head:  X: -0.08535785 ,Y: 0.5415691 ,Z: 1.783579
Head:  X: -0.08391941 ,Y: 0.5406274 ,Z: 1.784111
Shoulder Center:  X: -0.1260156 ,Y: 0.3560829 ,Z: 1.809517
Shoulder Left:  X: -0.1930769 ,Y: 0.2326087 ,Z: 1.699528
Shoulder Right:  X: 0.04325467 ,Y: 0.2381444 ,Z: 1.937724
Spine:  X: -0.07276268 ,Y: 0.04982442 ,Z: 1.814553
Hip Center:  X: -0.05862766 ,Y: -0.01062861 ,Z: 1.815029
Hip Left:  X: -0.09861868 ,Y: -0.08111983 ,Z: 1.769148
Hip Right:  X: 0.006913707 ,Y: -0.08279102 ,Z: 1.859464
Elbow Left:  X: -0.1542926 ,Y: 0.09350464 ,Z: 1.550984
Wrist Left:  X: 0.01755323 ,Y: 0.0619341 ,Z: 1.46136
Hand Left:  X: 0.1055032 ,Y: 0.07326841 ,Z: 1.43838
Elbow Right:  X: 0.2097163 ,Y: 0.04812448 ,Z: 1.878656
Wrist Right:  X: 0.3324789 ,Y: 0.06864607 ,Z: 1.639988
Hand Right:  X: 0.374719 ,Y: 0.07278723 ,Z: 1.626624
--------------------------------------
Head:  X: -0.08555673 ,Y: 0.5421098 ,Z: 1.783917
Shoulder Center:  X: -0.1265382 ,Y: 0.3564143 ,Z: 1.80943
Shoulder Left:  X: -0.1930331 ,Y: 0.2327276 ,Z: 1.699892
Shoulder Right:  X: 0.04291332 ,Y: 0.2381897 ,Z: 1.93778
Spine:  X: -0.07311969 ,Y: 0.05012278 ,Z: 1.814783
Hip Center:  X: -0.05895386 ,Y: -0.01034181 ,Z: 1.815309
Hip Left:  X: -0.09867327 ,Y: -0.08094039 ,Z: 1.769259
Hip Right:  X: 0.006206221 ,Y: -0.08214118 ,Z: 1.860106
Elbow Left:  X: -0.1552337 ,Y: 0.09378123 ,Z: 1.550888
Wrist Left:  X: 0.01676603 ,Y: 0.06207382 ,Z: 1.461688
Hand Left:  X: 0.1048455 ,Y: 0.07355219 ,Z: 1.438729
Elbow Right:  X: 0.2082374 ,Y: 0.04790952 ,Z: 1.880609
Wrist Right:  X: 0.329077 ,Y: 0.06820127 ,Z: 1.640907
Hand Right:  X: 0.3743258 ,Y: 0.07231614 ,Z: 1.626304
--------------------------------------
Head:  X: -0.08521229 ,Y: 0.5418797 ,Z: 1.784093
Shoulder Center:  X: -0.1268512 ,Y: 0.3566266 ,Z: 1.809966
Shoulder Left:  X: -0.1932367 ,Y: 0.23291 ,Z: 1.699997
Shoulder Right:  X: 0.0427633 ,Y: 0.2381379 ,Z: 1.937831
Spine:  X: -0.07315952 ,Y: 0.05013122 ,Z: 1.814829
Hip Center:  X: -0.05896982 ,Y: -0.01034051 ,Z: 1.815327
Hip Left:  X: -0.09866203 ,Y: -0.08095896 ,Z: 1.769142
Hip Right:  X: 0.006201269 ,Y: -0.08214534 ,Z: 1.860123
Elbow Left:  X: -0.156021 ,Y: 0.09392391 ,Z: 1.550883
Wrist Left:  X: 0.01606309 ,Y: 0.06214052 ,Z: 1.46194
Hand Left:  X: 0.1042154 ,Y: 0.07369575 ,Z: 1.438806
Elbow Right:  X: 0.2067841 ,Y: 0.04844035 ,Z: 1.881792
Wrist Right:  X: 0.3314882 ,Y: 0.06673191 ,Z: 1.644034
Hand Right:  X: 0.3739483 ,Y: 0.07183271 ,Z: 1.626316
--------------------------------------
Head:  X: -0.08669762 ,Y: 0.5413752 ,Z: 1.7838
Shoulder Center:  X: -0.1269033 ,Y: 0.3565902 ,Z: 1.810095
Shoulder Left:  X: -0.19341 ,Y: 0.2329894 ,Z: 1.700038
Shoulder Right:  X: 0.04251462 ,Y: 0.2367372 ,Z: 1.937872
Spine:  X: -0.07326878 ,Y: 0.05014898 ,Z: 1.814886
Hip Center:  X: -0.05908556 ,Y: -0.01031652 ,Z: 1.815366
Hip Left:  X: -0.09880457 ,Y: -0.08091924 ,Z: 1.769074
Hip Right:  X: 0.006138112 ,Y: -0.08218553 ,Z: 1.86016
Elbow Left:  X: -0.1570992 ,Y: 0.09392151 ,Z: 1.550776
Wrist Left:  X: 0.01517655 ,Y: 0.06234546 ,Z: 1.462225
Hand Left:  X: 0.1034467 ,Y: 0.07385619 ,Z: 1.439096
Elbow Right:  X: 0.2057221 ,Y: 0.0476354 ,Z: 1.883403
Wrist Right:  X: 0.3336687 ,Y: 0.06561925 ,Z: 1.647469
Hand Right:  X: 0.3734964 ,Y: 0.07078996 ,Z: 1.626664
--------------------------------------
Head:  X: -0.08628542 ,Y: 0.5411954 ,Z: 1.784189
Shoulder Center:  X: -0.127044 ,Y: 0.3567318 ,Z: 1.810315
Shoulder Left:  X: -0.1933951 ,Y: 0.2330363 ,Z: 1.700224
Shoulder Right:  X: 0.04211866 ,Y: 0.2365964 ,Z: 1.937855
Spine:  X: -0.07331139 ,Y: 0.05013032 ,Z: 1.814922
Hip Center:  X: -0.05912098 ,Y: -0.01035129 ,Z: 1.815386
Hip Left:  X: -0.09880695 ,Y: -0.08090832 ,Z: 1.769058
Hip Right:  X: 0.006069315 ,Y: -0.08228989 ,Z: 1.86015
Elbow Left:  X: -0.1591352 ,Y: 0.09383303 ,Z: 1.550572
Wrist Left:  X: 0.01348749 ,Y: 0.06289972 ,Z: 1.462604
Hand Left:  X: 0.1018891 ,Y: 0.07434135 ,Z: 1.43955
Elbow Right:  X: 0.202235 ,Y: 0.04631677 ,Z: 1.889395
Wrist Right:  X: 0.3269257 ,Y: 0.06337272 ,Z: 1.651599
Hand Right:  X: 0.3670088 ,Y: 0.07058417 ,Z: 1.629505
--------------------------------------
Head:  X: -0.08615357 ,Y: 0.5404077 ,Z: 1.784309
Shoulder Center:  X: -0.1272968 ,Y: 0.3565604 ,Z: 1.810881
Shoulder Left:  X: -0.1934178 ,Y: 0.2329772 ,Z: 1.700266
Shoulder Right:  X: 0.04122623 ,Y: 0.2365661 ,Z: 1.937669
Spine:  X: -0.07335343 ,Y: 0.04988722 ,Z: 1.815199
Hip Center:  X: -0.05912053 ,Y: -0.01061269 ,Z: 1.815617
Hip Left:  X: -0.09870945 ,Y: -0.0810671 ,Z: 1.76913
Hip Right:  X: 0.006051973 ,Y: -0.08242156 ,Z: 1.860322
Elbow Left:  X: -0.1598157 ,Y: 0.09389389 ,Z: 1.55034
Wrist Left:  X: 0.0132849 ,Y: 0.06293479 ,Z: 1.462425
Hand Left:  X: 0.1018062 ,Y: 0.07438819 ,Z: 1.439409
Elbow Right:  X: 0.2019284 ,Y: 0.04570312 ,Z: 1.890072
Wrist Right:  X: 0.3249787 ,Y: 0.06295206 ,Z: 1.651431
Hand Right:  X: 0.3670293 ,Y: 0.06974808 ,Z: 1.629427
--------------------------------------
Head:  X: -0.08674927 ,Y: 0.5404176 ,Z: 1.784614
Shoulder Center:  X: -0.1274132 ,Y: 0.3565944 ,Z: 1.810982
Shoulder Left:  X: -0.1934341 ,Y: 0.232996 ,Z: 1.700407
Shoulder Right:  X: 0.04011388 ,Y: 0.2363842 ,Z: 1.937374
Spine:  X: -0.07344568 ,Y: 0.0498876 ,Z: 1.815209
Hip Center:  X: -0.05920231 ,Y: -0.01061968 ,Z: 1.81561
Hip Left:  X: -0.09872962 ,Y: -0.08098526 ,Z: 1.768984
Hip Right:  X: 0.005868622 ,Y: -0.0824775 ,Z: 1.86033
Elbow Left:  X: -0.1605151 ,Y: 0.09394865 ,Z: 1.550295
Wrist Left:  X: 0.01227231 ,Y: 0.06305571 ,Z: 1.462387
Hand Left:  X: 0.1008953 ,Y: 0.07430249 ,Z: 1.439224
Elbow Right:  X: 0.2014962 ,Y: 0.0454242 ,Z: 1.890326
Wrist Right:  X: 0.3237666 ,Y: 0.06188959 ,Z: 1.651242
Hand Right:  X: 0.3666338 ,Y: 0.06844395 ,Z: 1.628928
--------------------------------------
Head:  X: -0.08963053 ,Y: 0.5420055 ,Z: 1.785214
Shoulder Center:  X: -0.12794 ,Y: 0.3569038 ,Z: 1.811013
Shoulder Left:  X: -0.1935401 ,Y: 0.2331428 ,Z: 1.700602
Shoulder Right:  X: 0.03809682 ,Y: 0.2371821 ,Z: 1.936956
Spine:  X: -0.07370259 ,Y: 0.04991675 ,Z: 1.815229
Hip Center:  X: -0.05940248 ,Y: -0.01062698 ,Z: 1.815626
Hip Left:  X: -0.09878819 ,Y: -0.0809053 ,Z: 1.768954
Hip Right:  X: 0.005499534 ,Y: -0.0824231 ,Z: 1.860359
Elbow Left:  X: -0.161198 ,Y: 0.09403566 ,Z: 1.550436
Wrist Left:  X: 0.01191421 ,Y: 0.06301209 ,Z: 1.462241
Hand Left:  X: 0.100523 ,Y: 0.07401808 ,Z: 1.438483
Elbow Right:  X: 0.2011188 ,Y: 0.04516289 ,Z: 1.890543
Wrist Right:  X: 0.3243282 ,Y: 0.06186073 ,Z: 1.652014
Hand Right:  X: 0.3649654 ,Y: 0.06598775 ,Z: 1.628562
--------------------------------------
Head:  X: -0.09076446 ,Y: 0.5428239 ,Z: 1.785501
Shoulder Center:  X: -0.1282916 ,Y: 0.3571502 ,Z: 1.81092
Shoulder Left:  X: -0.1936954 ,Y: 0.2332206 ,Z: 1.700756
Shoulder Right:  X: 0.03742963 ,Y: 0.2375485 ,Z: 1.936903
Spine:  X: -0.07396753 ,Y: 0.04994655 ,Z: 1.815171
Hip Center:  X: -0.05964677 ,Y: -0.01063804 ,Z: 1.815563
Hip Left:  X: -0.09890877 ,Y: -0.08084875 ,Z: 1.768871
Hip Right:  X: 0.005127271 ,Y: -0.08235655 ,Z: 1.860263
Elbow Left:  X: -0.1621272 ,Y: 0.09409618 ,Z: 1.55044
Wrist Left:  X: 0.0118963 ,Y: 0.06301998 ,Z: 1.462205
Hand Left:  X: 0.1004968 ,Y: 0.07418489 ,Z: 1.438204
Elbow Right:  X: 0.1999473 ,Y: 0.04409966 ,Z: 1.888837
Wrist Right:  X: 0.3324133 ,Y: 0.05682613 ,Z: 1.655354
Hand Right:  X: 0.3642584 ,Y: 0.06434762 ,Z: 1.628375
--------------------------------------
Head:  X: -0.08999996 ,Y: 0.5421393 ,Z: 1.78629
Shoulder Center:  X: -0.1284 ,Y: 0.3571501 ,Z: 1.810918
Shoulder Left:  X: -0.1937148 ,Y: 0.2332292 ,Z: 1.700797
Shoulder Right:  X: 0.03738735 ,Y: 0.2375191 ,Z: 1.936867
Spine:  X: -0.07431407 ,Y: 0.04987074 ,Z: 1.815127
Hip Center:  X: -0.06004443 ,Y: -0.01075032 ,Z: 1.815492
Hip Left:  X: -0.09922515 ,Y: -0.08082356 ,Z: 1.768853
Hip Right:  X: 0.00455103 ,Y: -0.08233798 ,Z: 1.860009
Elbow Left:  X: -0.1626214 ,Y: 0.09404503 ,Z: 1.550454
Wrist Left:  X: 0.01178092 ,Y: 0.06304076 ,Z: 1.4622
Hand Left:  X: 0.1004552 ,Y: 0.07437736 ,Z: 1.438183
Elbow Right:  X: 0.2000536 ,Y: 0.0442583 ,Z: 1.888131
Wrist Right:  X: 0.3249917 ,Y: 0.05761985 ,Z: 1.650386
Hand Right:  X: 0.3642906 ,Y: 0.06403349 ,Z: 1.628016
--------------------------------------
Head:  X: -0.09282404 ,Y: 0.5438336 ,Z: 1.787256
Shoulder Center:  X: -0.1285077 ,Y: 0.357215 ,Z: 1.81092
Shoulder Left:  X: -0.1939931 ,Y: 0.2333934 ,Z: 1.700861
Shoulder Right:  X: 0.03651186 ,Y: 0.2377803 ,Z: 1.936393
Spine:  X: -0.07449085 ,Y: 0.04984675 ,Z: 1.815136
Hip Center:  X: -0.06023255 ,Y: -0.01080415 ,Z: 1.815494
Hip Left:  X: -0.09941306 ,Y: -0.08076344 ,Z: 1.768867
Hip Right:  X: 0.004361403 ,Y: -0.08237524 ,Z: 1.85996
Elbow Left:  X: -0.1629049 ,Y: 0.09418587 ,Z: 1.550563
Wrist Left:  X: 0.01157318 ,Y: 0.0630836 ,Z: 1.462193
Hand Left:  X: 0.100293 ,Y: 0.07470991 ,Z: 1.438079
Elbow Right:  X: 0.1996855 ,Y: 0.04345654 ,Z: 1.886558
Wrist Right:  X: 0.3211584 ,Y: 0.05938554 ,Z: 1.64712
Hand Right:  X: 0.3639278 ,Y: 0.06355779 ,Z: 1.625673
--------------------------------------
Head:  X: -0.09298448 ,Y: 0.5437463 ,Z: 1.787866
Shoulder Center:  X: -0.12865 ,Y: 0.3571672 ,Z: 1.810825
Shoulder Left:  X: -0.1940857 ,Y: 0.2334527 ,Z: 1.700884
Shoulder Right:  X: 0.03642162 ,Y: 0.2377962 ,Z: 1.936335
Spine:  X: -0.07467807 ,Y: 0.04982139 ,Z: 1.815103
Hip Center:  X: -0.06042197 ,Y: -0.0108317 ,Z: 1.815467
Hip Left:  X: -0.09952977 ,Y: -0.08078064 ,Z: 1.768791
Hip Right:  X: 0.004126526 ,Y: -0.08236917 ,Z: 1.859983
Elbow Left:  X: -0.1633863 ,Y: 0.09418337 ,Z: 1.55058
Wrist Left:  X: 0.01152737 ,Y: 0.06313731 ,Z: 1.462176
Hand Left:  X: 0.1003351 ,Y: 0.07470571 ,Z: 1.438402
Elbow Right:  X: 0.1986784 ,Y: 0.04261232 ,Z: 1.887413
Wrist Right:  X: 0.30272 ,Y: 0.04901935 ,Z: 1.715495
Hand Right:  X: 0.3607482 ,Y: 0.06314607 ,Z: 1.624801
--------------------------------------
Head:  X: -0.09296475 ,Y: 0.5437247 ,Z: 1.788069
Shoulder Center:  X: -0.1286874 ,Y: 0.3571765 ,Z: 1.810849
Shoulder Left:  X: -0.1941411 ,Y: 0.2334746 ,Z: 1.700915
Shoulder Right:  X: 0.03594351 ,Y: 0.2381575 ,Z: 1.936162
Spine:  X: -0.07482602 ,Y: 0.04990424 ,Z: 1.815076
Hip Center:  X: -0.06059093 ,Y: -0.01073318 ,Z: 1.815415
Hip Left:  X: -0.09969214 ,Y: -0.08061136 ,Z: 1.768562
Hip Right:  X: 0.003969888 ,Y: -0.08235255 ,Z: 1.859982
Elbow Left:  X: -0.1635284 ,Y: 0.09421854 ,Z: 1.550595
Wrist Left:  X: 0.01141127 ,Y: 0.06319609 ,Z: 1.462146
Hand Left:  X: 0.1002604 ,Y: 0.07473501 ,Z: 1.438555
Elbow Right:  X: 0.1984427 ,Y: 0.04290241 ,Z: 1.886973
Wrist Right:  X: 0.3025339 ,Y: 0.04855194 ,Z: 1.715076
Hand Right:  X: 0.3599151 ,Y: 0.06303695 ,Z: 1.618129
--------------------------------------
Head:  X: -0.09307433 ,Y: 0.5430231 ,Z: 1.789151
Shoulder Center:  X: -0.1288903 ,Y: 0.356979 ,Z: 1.810814
Shoulder Left:  X: -0.1941639 ,Y: 0.2334733 ,Z: 1.700931
Shoulder Right:  X: 0.0359161 ,Y: 0.2380779 ,Z: 1.936011
Spine:  X: -0.07493715 ,Y: 0.04984119 ,Z: 1.815086
Hip Center:  X: -0.06068253 ,Y: -0.01078065 ,Z: 1.815425
Hip Left:  X: -0.09977711 ,Y: -0.0806013 ,Z: 1.768595
Hip Right:  X: 0.003929873 ,Y: -0.08237093 ,Z: 1.859967
Elbow Left:  X: -0.1643093 ,Y: 0.09418063 ,Z: 1.550493
Wrist Left:  X: 0.01139389 ,Y: 0.06322885 ,Z: 1.462124
Hand Left:  X: 0.1002876 ,Y: 0.07492167 ,Z: 1.438821
Elbow Right:  X: 0.1978279 ,Y: 0.04279369 ,Z: 1.884089
Wrist Right:  X: 0.3040704 ,Y: 0.05115476 ,Z: 1.71375
Hand Right:  X: 0.3598121 ,Y: 0.06322858 ,Z: 1.616868
--------------------------------------
Head:  X: -0.08996234 ,Y: 0.5418952 ,Z: 1.78964
Shoulder Center:  X: -0.1289266 ,Y: 0.3565403 ,Z: 1.811031
Shoulder Left:  X: -0.1941975 ,Y: 0.2334354 ,Z: 1.700951
Shoulder Right:  X: 0.03587326 ,Y: 0.2373373 ,Z: 1.93548
Spine:  X: -0.07502609 ,Y: 0.04982008 ,Z: 1.815135
Hip Center:  X: -0.06078995 ,Y: -0.01076763 ,Z: 1.815457
Hip Left:  X: -0.09983627 ,Y: -0.08060455 ,Z: 1.76851
Hip Right:  X: 0.003745172 ,Y: -0.08243772 ,Z: 1.860085
Elbow Left:  X: -0.1644529 ,Y: 0.09413417 ,Z: 1.550519
Wrist Left:  X: 0.01074605 ,Y: 0.06345361 ,Z: 1.462278
Hand Left:  X: 0.09959827 ,Y: 0.07543105 ,Z: 1.439006
Elbow Right:  X: 0.1972101 ,Y: 0.04258732 ,Z: 1.881766
Wrist Right:  X: 0.3046177 ,Y: 0.05755612 ,Z: 1.697021
Hand Right:  X: 0.3597874 ,Y: 0.06336422 ,Z: 1.616737
--------------------------------------
Head:  X: -0.08836613 ,Y: 0.5402447 ,Z: 1.789841
Shoulder Center:  X: -0.1291458 ,Y: 0.3562529 ,Z: 1.810961
Shoulder Left:  X: -0.194302 ,Y: 0.2334153 ,Z: 1.701001
Shoulder Right:  X: 0.03580606 ,Y: 0.2367043 ,Z: 1.935059
Spine:  X: -0.07509398 ,Y: 0.04980714 ,Z: 1.815133
Hip Center:  X: -0.06084342 ,Y: -0.01075857 ,Z: 1.815455
Hip Left:  X: -0.09980602 ,Y: -0.08067658 ,Z: 1.768303
Hip Right:  X: 0.003655712 ,Y: -0.08247159 ,Z: 1.860187
Elbow Left:  X: -0.1647363 ,Y: 0.09409381 ,Z: 1.550572
Wrist Left:  X: 0.01072785 ,Y: 0.06349109 ,Z: 1.462273
Hand Left:  X: 0.09947106 ,Y: 0.07611266 ,Z: 1.43897
Elbow Right:  X: 0.1967439 ,Y: 0.04218444 ,Z: 1.879771
Wrist Right:  X: 0.3044645 ,Y: 0.05756718 ,Z: 1.696974
Hand Right:  X: 0.3592724 ,Y: 0.06371262 ,Z: 1.616429
--------------------------------------
Head:  X: -0.09058943 ,Y: 0.5424836 ,Z: 1.790984
Shoulder Center:  X: -0.1296187 ,Y: 0.3567176 ,Z: 1.810638
Shoulder Left:  X: -0.1944256 ,Y: 0.233577 ,Z: 1.701117
Shoulder Right:  X: 0.03478519 ,Y: 0.237551 ,Z: 1.934515
Spine:  X: -0.07528881 ,Y: 0.04972807 ,Z: 1.815037
Hip Center:  X: -0.06102279 ,Y: -0.01091255 ,Z: 1.815364
Hip Left:  X: -0.09984018 ,Y: -0.08068429 ,Z: 1.76831
Hip Right:  X: 0.003344445 ,Y: -0.08244918 ,Z: 1.859986
Elbow Left:  X: -0.1648677 ,Y: 0.09422264 ,Z: 1.550739
Wrist Left:  X: 0.01065299 ,Y: 0.06359313 ,Z: 1.462245
Hand Left:  X: 0.09949882 ,Y: 0.07635839 ,Z: 1.439017
Elbow Right:  X: 0.1963873 ,Y: 0.04213745 ,Z: 1.880005
Wrist Right:  X: 0.3136829 ,Y: 0.06809805 ,Z: 1.639444
Hand Right:  X: 0.3587244 ,Y: 0.0635565 ,Z: 1.61656
--------------------------------------
Head:  X: -0.09069954 ,Y: 0.5421357 ,Z: 1.7913
Shoulder Center:  X: -0.1296038 ,Y: 0.3566591 ,Z: 1.810697
Shoulder Left:  X: -0.1944364 ,Y: 0.2335044 ,Z: 1.701108
Shoulder Right:  X: 0.03513089 ,Y: 0.2371095 ,Z: 1.934431
Spine:  X: -0.07533516 ,Y: 0.04959215 ,Z: 1.81504
Hip Center:  X: -0.06108251 ,Y: -0.01107804 ,Z: 1.815343
Hip Left:  X: -0.09991106 ,Y: -0.08080917 ,Z: 1.768296
Hip Right:  X: 0.003307238 ,Y: -0.082532 ,Z: 1.859923
Elbow Left:  X: -0.1657209 ,Y: 0.0939341 ,Z: 1.550795
Wrist Left:  X: 0.01064319 ,Y: 0.06372221 ,Z: 1.462192
Hand Left:  X: 0.09959827 ,Y: 0.07647359 ,Z: 1.438959
Elbow Right:  X: 0.1959209 ,Y: 0.04206398 ,Z: 1.879839
Wrist Right:  X: 0.2977309 ,Y: 0.06865856 ,Z: 1.632071
Hand Right:  X: 0.3566325 ,Y: 0.06516374 ,Z: 1.615678
--------------------------------------
Head:  X: -0.08996437 ,Y: 0.5420841 ,Z: 1.791987
Shoulder Center:  X: -0.1302142 ,Y: 0.3567113 ,Z: 1.809921
Shoulder Left:  X: -0.1944395 ,Y: 0.2334755 ,Z: 1.701137
Shoulder Right:  X: 0.03514677 ,Y: 0.2372137 ,Z: 1.934397
Spine:  X: -0.07546396 ,Y: 0.04959945 ,Z: 1.814973
Hip Center:  X: -0.06115103 ,Y: -0.01107678 ,Z: 1.81533
Hip Left:  X: -0.09997992 ,Y: -0.08074068 ,Z: 1.768365
Hip Right:  X: 0.003282835 ,Y: -0.08251029 ,Z: 1.859908
Elbow Left:  X: -0.1673878 ,Y: 0.09348677 ,Z: 1.550945
Wrist Left:  X: 0.01053201 ,Y: 0.06384353 ,Z: 1.462167
Hand Left:  X: 0.09949695 ,Y: 0.07657103 ,Z: 1.43901
Elbow Right:  X: 0.1957127 ,Y: 0.04193902 ,Z: 1.879698
Wrist Right:  X: 0.2996973 ,Y: 0.06472749 ,Z: 1.69836
Hand Right:  X: 0.3557277 ,Y: 0.06805758 ,Z: 1.615391
--------------------------------------
Head:  X: -0.09288754 ,Y: 0.544103 ,Z: 1.791853
Shoulder Center:  X: -0.1302779 ,Y: 0.3568073 ,Z: 1.809808
Shoulder Left:  X: -0.1944443 ,Y: 0.2336817 ,Z: 1.701247
Shoulder Right:  X: 0.03494487 ,Y: 0.2374245 ,Z: 1.934181
Spine:  X: -0.07552911 ,Y: 0.04944491 ,Z: 1.814883
Hip Center:  X: -0.0612142 ,Y: -0.01132451 ,Z: 1.81523
Hip Left:  X: -0.0999992 ,Y: -0.08075248 ,Z: 1.768423
Hip Right:  X: 0.003141589 ,Y: -0.08252402 ,Z: 1.859553
Elbow Left:  X: -0.1676555 ,Y: 0.09376419 ,Z: 1.550944
Wrist Left:  X: 0.01069297 ,Y: 0.06400989 ,Z: 1.462047
Hand Left:  X: 0.09967805 ,Y: 0.07663891 ,Z: 1.438961
Elbow Right:  X: 0.1963129 ,Y: 0.04219974 ,Z: 1.878155
Wrist Right:  X: 0.2994007 ,Y: 0.06481934 ,Z: 1.698765
Hand Right:  X: 0.3548453 ,Y: 0.07286316 ,Z: 1.609864
--------------------------------------
