Head:  X: -0.3754475 ,Y: 0.6978848 ,Z: 2.197699
Shoulder Right:  X: -0.2661885 ,Y: 0.4013034 ,Z: 2.334583
Spine:  X: -0.4050494 ,Y: 0.2007836 ,Z: 2.222875
Hip Center:  X: -0.3929411 ,Y: 0.1387723 ,Z: 2.21416
Hip Left:  X: -0.4542865 ,Y: 0.06730083 ,Z: 2.176927
Hip Right:  X: -0.3200651 ,Y: 0.06348985 ,Z: 2.245194
Elbow Left:  X: -0.5415801 ,Y: 0.196862 ,Z: 1.981919
Wrist Left:  X: -0.4155168 ,Y: 0.2334272 ,Z: 1.839272
Hand Left:  X: -0.3486303 ,Y: 0.2616609 ,Z: 1.784761
Elbow Right:  X: -0.1877804 ,Y: 0.2192458 ,Z: 2.305719
Wrist Right:  X: -0.07476068 ,Y: 0.2354537 ,Z: 2.123082
Hand Right:  X: -0.01325119 ,Y: 0.2474789 ,Z: 2.024512
Knee Left:  X: -0.2736965 ,Y: -0.2129865 ,Z: 1.842869
Ankle Left:  X: -0.2883519 ,Y: -0.5686358 ,Z: 1.941436
Knee Right:  X: -0.06490877 ,Y: -0.1799066 ,Z: 1.957979
Ankle Right:  X: -0.1119739 ,Y: -0.5539415 ,Z: 2.048691
--------------------------------------
Head:  X: -0.3606316 ,Y: 0.728852 ,Z: 2.173646
Shoulder Center:  X: -0.419435 ,Y: 0.5104973 ,Z: 2.208444
Shoulder Left:  X: -0.5441197 ,Y: 0.4076937 ,Z: 2.126499
Shoulder Right:  X: -0.2627063 ,Y: 0.4156374 ,Z: 2.322428
Spine:  X: -0.4008025 ,Y: 0.2097941 ,Z: 2.213476
Hip Center:  X: -0.3820235 ,Y: 0.1496479 ,Z: 2.194999
Hip Left:  X: -0.439308 ,Y: 0.07989278 ,Z: 2.157865
Hip Right:  X: -0.3095658 ,Y: 0.07786812 ,Z: 2.220069
Elbow Left:  X: -0.5396883 ,Y: 0.2042879 ,Z: 1.980015
Wrist Left:  X: -0.4082918 ,Y: 0.2427586 ,Z: 1.842831
Hand Left:  X: -0.3285417 ,Y: 0.2649369 ,Z: 1.773476
Elbow Right:  X: -0.1723029 ,Y: 0.2243602 ,Z: 2.282168
Wrist Right:  X: -0.07579004 ,Y: 0.244852 ,Z: 2.113173
Hand Right:  X: -0.01584328 ,Y: 0.2636461 ,Z: 2.005507
Knee Left:  X: -0.2684606 ,Y: -0.2166847 ,Z: 1.839386
Ankle Left:  X: -0.2898241 ,Y: -0.5738924 ,Z: 1.933219
Knee Right:  X: -0.1256668 ,Y: -0.1876163 ,Z: 1.922561
Ankle Right:  X: -0.1113361 ,Y: -0.5519271 ,Z: 2.047194
--------------------------------------
Head:  X: -0.3586302 ,Y: 0.7235116 ,Z: 2.165232
Shoulder Center:  X: -0.4207333 ,Y: 0.5359855 ,Z: 2.207959
Shoulder Left:  X: -0.5380402 ,Y: 0.408603 ,Z: 2.116094
Shoulder Right:  X: -0.2615894 ,Y: 0.4182532 ,Z: 2.316355
Spine:  X: -0.4030071 ,Y: 0.2118219 ,Z: 2.213191
Hip Center:  X: -0.380656 ,Y: 0.1512316 ,Z: 2.190803
Hip Left:  X: -0.4366224 ,Y: 0.08206566 ,Z: 2.153414
Hip Right:  X: -0.309694 ,Y: 0.08009596 ,Z: 2.21674
Elbow Left:  X: -0.5340832 ,Y: 0.2070867 ,Z: 1.970797
Wrist Left:  X: -0.3978394 ,Y: 0.2358618 ,Z: 1.835686
Hand Left:  X: -0.3249345 ,Y: 0.2634266 ,Z: 1.766322
Elbow Right:  X: -0.1768415 ,Y: 0.2269754 ,Z: 2.278018
Wrist Right:  X: -0.07599387 ,Y: 0.2406921 ,Z: 2.110589
Hand Right:  X: -0.01750562 ,Y: 0.2612705 ,Z: 2.000597
Knee Left:  X: -0.2713193 ,Y: -0.2141871 ,Z: 1.834077
Ankle Left:  X: -0.2915559 ,Y: -0.5757216 ,Z: 1.933796
Knee Right:  X: -0.06115263 ,Y: -0.1990757 ,Z: 1.958985
Ankle Right:  X: -0.1119621 ,Y: -0.5518253 ,Z: 2.046609
--------------------------------------
Head:  X: -0.357442 ,Y: 0.7300664 ,Z: 2.165624
Shoulder Center:  X: -0.4201693 ,Y: 0.5413765 ,Z: 2.203781
Shoulder Left:  X: -0.5347143 ,Y: 0.4115062 ,Z: 2.11107
Shoulder Right:  X: -0.260834 ,Y: 0.4180778 ,Z: 2.308278
Spine:  X: -0.4022165 ,Y: 0.2125439 ,Z: 2.209367
Hip Center:  X: -0.3778168 ,Y: 0.1514338 ,Z: 2.184148
Hip Left:  X: -0.4325296 ,Y: 0.08301555 ,Z: 2.146109
Hip Right:  X: -0.3077773 ,Y: 0.08062916 ,Z: 2.210587
Elbow Left:  X: -0.5406902 ,Y: 0.2131751 ,Z: 1.976394
Wrist Left:  X: -0.4082442 ,Y: 0.230451 ,Z: 1.834879
Hand Left:  X: -0.3248084 ,Y: 0.2665152 ,Z: 1.763884
Elbow Right:  X: -0.176339 ,Y: 0.2285462 ,Z: 2.269547
Wrist Right:  X: -0.07622932 ,Y: 0.2406201 ,Z: 2.10126
Hand Right:  X: -0.01802512 ,Y: 0.2612583 ,Z: 1.995509
Knee Left:  X: -0.2692365 ,Y: -0.2119148 ,Z: 1.832221
Ankle Left:  X: -0.293331 ,Y: -0.5789534 ,Z: 1.937443
Knee Right:  X: -0.1187487 ,Y: -0.1780426 ,Z: 1.925626
Ankle Right:  X: -0.111621 ,Y: -0.5503104 ,Z: 2.044973
--------------------------------------
Head:  X: -0.3532926 ,Y: 0.7288244 ,Z: 2.160742
Shoulder Center:  X: -0.417381 ,Y: 0.5411897 ,Z: 2.199767
Shoulder Left:  X: -0.5321373 ,Y: 0.4108192 ,Z: 2.105691
Shoulder Right:  X: -0.2585234 ,Y: 0.4164055 ,Z: 2.301275
Spine:  X: -0.4008391 ,Y: 0.2123307 ,Z: 2.207087
Hip Center:  X: -0.3768293 ,Y: 0.1508566 ,Z: 2.182244
Hip Left:  X: -0.4314851 ,Y: 0.08224367 ,Z: 2.144154
Hip Right:  X: -0.3073134 ,Y: 0.08030111 ,Z: 2.209378
Elbow Left:  X: -0.5344653 ,Y: 0.2087063 ,Z: 1.967931
Wrist Left:  X: -0.4019996 ,Y: 0.2379822 ,Z: 1.82826
Hand Left:  X: -0.3224455 ,Y: 0.2659109 ,Z: 1.759747
Elbow Right:  X: -0.1604971 ,Y: 0.2043371 ,Z: 2.232018
Wrist Right:  X: -0.05263923 ,Y: 0.2561959 ,Z: 2.07729
Hand Right:  X: -0.01858493 ,Y: 0.2596717 ,Z: 1.994189
Knee Left:  X: -0.2729065 ,Y: -0.2120449 ,Z: 1.828717
Ankle Left:  X: -0.292692 ,Y: -0.578558 ,Z: 1.935274
Knee Right:  X: -0.06028029 ,Y: -0.1787751 ,Z: 1.960118
Ankle Right:  X: -0.1122215 ,Y: -0.5511572 ,Z: 2.047498
--------------------------------------
Head:  X: -0.355887 ,Y: 0.7297814 ,Z: 2.154926
Shoulder Center:  X: -0.4187103 ,Y: 0.5415027 ,Z: 2.196645
Shoulder Left:  X: -0.5325803 ,Y: 0.4109176 ,Z: 2.104349
Shoulder Right:  X: -0.2598614 ,Y: 0.418691 ,Z: 2.30144
Spine:  X: -0.4007327 ,Y: 0.2132278 ,Z: 2.204307
Hip Center:  X: -0.3777297 ,Y: 0.1515238 ,Z: 2.181516
Hip Left:  X: -0.4318816 ,Y: 0.08271338 ,Z: 2.144392
Hip Right:  X: -0.3092525 ,Y: 0.08216327 ,Z: 2.208671
Elbow Left:  X: -0.5335066 ,Y: 0.2079611 ,Z: 1.965055
Wrist Left:  X: -0.3988568 ,Y: 0.2367908 ,Z: 1.826303
Hand Left:  X: -0.32411 ,Y: 0.267441 ,Z: 1.753494
Elbow Right:  X: -0.1612425 ,Y: 0.2032105 ,Z: 2.227536
Wrist Right:  X: -0.05244176 ,Y: 0.2540781 ,Z: 2.072032
Hand Right:  X: -0.0169243 ,Y: 0.2580677 ,Z: 1.990908
Knee Left:  X: -0.2766737 ,Y: -0.2106247 ,Z: 1.827423
Ankle Left:  X: -0.2918001 ,Y: -0.577763 ,Z: 1.933936
Knee Right:  X: -0.1185344 ,Y: -0.1840553 ,Z: 1.928361
Ankle Right:  X: -0.1125411 ,Y: -0.5500775 ,Z: 2.046804
--------------------------------------
Head:  X: -0.3567008 ,Y: 0.7267323 ,Z: 2.151139
Shoulder Center:  X: -0.4196678 ,Y: 0.540767 ,Z: 2.195631
Shoulder Left:  X: -0.5362601 ,Y: 0.4121139 ,Z: 2.104751
Shoulder Right:  X: -0.2607178 ,Y: 0.4183086 ,Z: 2.301427
Spine:  X: -0.4004906 ,Y: 0.2131801 ,Z: 2.203192
Hip Center:  X: -0.378274 ,Y: 0.1513025 ,Z: 2.181498
Hip Left:  X: -0.4327427 ,Y: 0.08210351 ,Z: 2.144479
Hip Right:  X: -0.3090478 ,Y: 0.08147579 ,Z: 2.208982
Elbow Left:  X: -0.5319554 ,Y: 0.2051254 ,Z: 1.959628
Wrist Left:  X: -0.3985751 ,Y: 0.2480298 ,Z: 1.822329
Hand Left:  X: -0.3283557 ,Y: 0.2734777 ,Z: 1.761782
Elbow Right:  X: -0.1643402 ,Y: 0.2042557 ,Z: 2.230667
Wrist Right:  X: -0.04830703 ,Y: 0.2580226 ,Z: 2.080933
Hand Right:  X: -0.01354444 ,Y: 0.2632982 ,Z: 1.997284
Knee Left:  X: -0.2771918 ,Y: -0.2098484 ,Z: 1.827095
Ankle Left:  X: -0.2931428 ,Y: -0.578926 ,Z: 1.934931
Knee Right:  X: -0.1190634 ,Y: -0.1792856 ,Z: 1.928651
Ankle Right:  X: -0.1118464 ,Y: -0.5495188 ,Z: 2.047375
--------------------------------------
Head:  X: -0.3568084 ,Y: 0.7287064 ,Z: 2.15119
Shoulder Center:  X: -0.419324 ,Y: 0.5404507 ,Z: 2.195637
Shoulder Left:  X: -0.5356202 ,Y: 0.411476 ,Z: 2.103439
Shoulder Right:  X: -0.2605449 ,Y: 0.4184031 ,Z: 2.302298
Spine:  X: -0.4003573 ,Y: 0.2128071 ,Z: 2.202847
Hip Center:  X: -0.3785105 ,Y: 0.1507859 ,Z: 2.181971
Hip Left:  X: -0.433191 ,Y: 0.08158062 ,Z: 2.144999
Hip Right:  X: -0.3092475 ,Y: 0.08086797 ,Z: 2.209832
Elbow Left:  X: -0.5334874 ,Y: 0.205322 ,Z: 1.961324
Wrist Left:  X: -0.3999996 ,Y: 0.247007 ,Z: 1.822683
Hand Left:  X: -0.3317156 ,Y: 0.2754112 ,Z: 1.755783
Elbow Right:  X: -0.1669162 ,Y: 0.2024121 ,Z: 2.237928
Wrist Right:  X: -0.05071911 ,Y: 0.2599097 ,Z: 2.088877
Hand Right:  X: -0.01233998 ,Y: 0.264806 ,Z: 2.003145
Knee Left:  X: -0.2800587 ,Y: -0.2099302 ,Z: 1.82686
Ankle Left:  X: -0.2926164 ,Y: -0.5773469 ,Z: 1.934269
Knee Right:  X: -0.1176497 ,Y: -0.1874471 ,Z: 1.930214
Ankle Right:  X: -0.112979 ,Y: -0.5527585 ,Z: 2.049628
--------------------------------------
Head:  X: -0.354983 ,Y: 0.7279004 ,Z: 2.149027
Shoulder Center:  X: -0.4189705 ,Y: 0.5404421 ,Z: 2.193971
Shoulder Left:  X: -0.5351126 ,Y: 0.4112013 ,Z: 2.102643
Shoulder Right:  X: -0.2602568 ,Y: 0.4173518 ,Z: 2.300246
Spine:  X: -0.3995718 ,Y: 0.2130048 ,Z: 2.201605
Hip Center:  X: -0.3787539 ,Y: 0.1507105 ,Z: 2.182167
Hip Left:  X: -0.4335809 ,Y: 0.08142779 ,Z: 2.145758
Hip Right:  X: -0.3098079 ,Y: 0.08126003 ,Z: 2.210044
Elbow Left:  X: -0.5319948 ,Y: 0.2038202 ,Z: 1.959195
Wrist Left:  X: -0.3997939 ,Y: 0.2487315 ,Z: 1.819282
Hand Left:  X: -0.3300588 ,Y: 0.2718178 ,Z: 1.746628
Elbow Right:  X: -0.1680563 ,Y: 0.1999636 ,Z: 2.237389
Wrist Right:  X: -0.05643301 ,Y: 0.2564608 ,Z: 2.083263
Hand Right:  X: -0.01367462 ,Y: 0.2637804 ,Z: 2.00293
Knee Left:  X: -0.2805353 ,Y: -0.2095815 ,Z: 1.826767
Ankle Left:  X: -0.2939003 ,Y: -0.5780198 ,Z: 1.935718
Knee Right:  X: -0.1157297 ,Y: -0.1825291 ,Z: 1.930711
Ankle Right:  X: -0.1115269 ,Y: -0.550365 ,Z: 2.046875
--------------------------------------
Head:  X: -0.3570777 ,Y: 0.7301906 ,Z: 2.14846
Shoulder Center:  X: -0.4182035 ,Y: 0.5408849 ,Z: 2.192359
Shoulder Left:  X: -0.5347371 ,Y: 0.4110146 ,Z: 2.102244
Shoulder Right:  X: -0.2602862 ,Y: 0.4184257 ,Z: 2.299009
Spine:  X: -0.3990104 ,Y: 0.2130603 ,Z: 2.199767
Hip Center:  X: -0.3792944 ,Y: 0.150374 ,Z: 2.1817
Hip Left:  X: -0.4341337 ,Y: 0.08131897 ,Z: 2.145795
Hip Right:  X: -0.3107899 ,Y: 0.08130492 ,Z: 2.209323
Elbow Left:  X: -0.5323755 ,Y: 0.2054764 ,Z: 1.960297
Wrist Left:  X: -0.3993402 ,Y: 0.2465683 ,Z: 1.819095
Hand Left:  X: -0.3289297 ,Y: 0.2712954 ,Z: 1.747671
Elbow Right:  X: -0.1701004 ,Y: 0.1981007 ,Z: 2.244247
Wrist Right:  X: -0.05646221 ,Y: 0.2550441 ,Z: 2.091103
Hand Right:  X: -0.01529591 ,Y: 0.2630165 ,Z: 2.004469
Knee Left:  X: -0.2811176 ,Y: -0.209604 ,Z: 1.826464
Ankle Left:  X: -0.2936017 ,Y: -0.5790042 ,Z: 1.936582
Knee Right:  X: -0.1141914 ,Y: -0.1888424 ,Z: 1.932046
Ankle Right:  X: -0.1127108 ,Y: -0.5523371 ,Z: 2.050516
--------------------------------------
Head:  X: -0.3563091 ,Y: 0.7286773 ,Z: 2.151209
Shoulder Center:  X: -0.4176014 ,Y: 0.5401946 ,Z: 2.194591
Shoulder Left:  X: -0.5344107 ,Y: 0.4100264 ,Z: 2.102158
Shoulder Right:  X: -0.2600703 ,Y: 0.4202096 ,Z: 2.299309
Spine:  X: -0.3987286 ,Y: 0.2128327 ,Z: 2.201122
Hip Center:  X: -0.3786888 ,Y: 0.1503854 ,Z: 2.182716
Hip Left:  X: -0.433564 ,Y: 0.08133379 ,Z: 2.147004
Hip Right:  X: -0.3097592 ,Y: 0.08133472 ,Z: 2.210099
Elbow Left:  X: -0.5323779 ,Y: 0.2055673 ,Z: 1.961074
Wrist Left:  X: -0.3991452 ,Y: 0.2450314 ,Z: 1.818843
Hand Left:  X: -0.3245808 ,Y: 0.2676004 ,Z: 1.74996
Elbow Right:  X: -0.1688052 ,Y: 0.1984315 ,Z: 2.242224
Wrist Right:  X: -0.05923551 ,Y: 0.2556705 ,Z: 2.085363
Hand Right:  X: -0.01627848 ,Y: 0.2629268 ,Z: 2.004261
Knee Left:  X: -0.2821828 ,Y: -0.2100145 ,Z: 1.82692
Ankle Left:  X: -0.2927068 ,Y: -0.5788752 ,Z: 1.936102
Knee Right:  X: -0.1161569 ,Y: -0.1880765 ,Z: 1.930458
Ankle Right:  X: -0.1127407 ,Y: -0.5520138 ,Z: 2.050173
