Head:  X: -0.3121769 ,Y: 0.623259 ,Z: 2.107313
Hip Center:  X: -0.3490649 ,Y: 0.1029453 ,Z: 2.186887
Hip Left:  X: -0.4052624 ,Y: 0.03107477 ,Z: 2.170294
Hip Right:  X: -0.2878001 ,Y: 0.04207883 ,Z: 2.22756
Elbow Left:  X: -0.4631095 ,Y: 0.1664413 ,Z: 1.928006
Wrist Left:  X: -0.3221824 ,Y: 0.2136527 ,Z: 1.803223
Hand Left:  X: -0.310447 ,Y: 0.2252245 ,Z: 1.786694
Elbow Right:  X: -0.1597682 ,Y: 0.1595365 ,Z: 2.198276
Wrist Right:  X: -0.06144937 ,Y: 0.2105965 ,Z: 2.036323
Hand Right:  X: -0.03117426 ,Y: 0.1099958 ,Z: 2.020476
Knee Left:  X: -0.3042769 ,Y: -0.2443877 ,Z: 1.918465
Ankle Left:  X: -0.2977855 ,Y: -0.5455242 ,Z: 1.888454
Knee Right:  X: -0.1187598 ,Y: -0.2449055 ,Z: 2.033665
Ankle Right:  X: -0.089373 ,Y: -0.5290436 ,Z: 2.04775
--------------------------------------
Head:  X: -0.3117207 ,Y: 0.6236252 ,Z: 2.10979
Shoulder Center:  X: -0.3633991 ,Y: 0.4457814 ,Z: 2.113455
Shoulder Left:  X: -0.479558 ,Y: 0.3288417 ,Z: 2.038364
Shoulder Right:  X: -0.2155893 ,Y: 0.393664 ,Z: 2.203598
Spine:  X: -0.3507538 ,Y: 0.1571596 ,Z: 2.171247
Hip Center:  X: -0.3491191 ,Y: 0.09926922 ,Z: 2.185814
Hip Left:  X: -0.4066252 ,Y: 0.02689337 ,Z: 2.167377
Hip Right:  X: -0.2882507 ,Y: 0.03722423 ,Z: 2.22869
Elbow Left:  X: -0.4639906 ,Y: 0.1677813 ,Z: 1.923784
Wrist Left:  X: -0.318243 ,Y: 0.2159363 ,Z: 1.806877
Hand Left:  X: -0.3128172 ,Y: 0.227309 ,Z: 1.791882
Elbow Right:  X: -0.1596603 ,Y: 0.1597635 ,Z: 2.19497
Wrist Right:  X: -0.06364217 ,Y: 0.2188236 ,Z: 2.035312
Hand Right:  X: -0.03783384 ,Y: 0.2313844 ,Z: 2.00386
Knee Left:  X: -0.3033342 ,Y: -0.2445481 ,Z: 1.918666
Ankle Left:  X: -0.297877 ,Y: -0.5462563 ,Z: 1.889024
Knee Right:  X: -0.1198427 ,Y: -0.2412147 ,Z: 2.032444
Ankle Right:  X: -0.09054516 ,Y: -0.5300791 ,Z: 2.047503
--------------------------------------
Head:  X: -0.3107251 ,Y: 0.6245136 ,Z: 2.11053
Shoulder Center:  X: -0.3630654 ,Y: 0.4455322 ,Z: 2.113264
Shoulder Left:  X: -0.4786862 ,Y: 0.3284623 ,Z: 2.0377
Shoulder Right:  X: -0.2169295 ,Y: 0.3987265 ,Z: 2.204529
Spine:  X: -0.3526157 ,Y: 0.1566002 ,Z: 2.172227
Hip Center:  X: -0.3506692 ,Y: 0.09875739 ,Z: 2.186918
Hip Left:  X: -0.406997 ,Y: 0.02725314 ,Z: 2.169127
Hip Right:  X: -0.2893914 ,Y: 0.03645781 ,Z: 2.229003
Elbow Left:  X: -0.4520762 ,Y: 0.1687168 ,Z: 1.924346
Wrist Left:  X: -0.3080874 ,Y: 0.2294511 ,Z: 1.812497
Hand Left:  X: -0.3012668 ,Y: 0.2376579 ,Z: 1.797764
Elbow Right:  X: -0.1593598 ,Y: 0.1592267 ,Z: 2.190293
Wrist Right:  X: -0.06367724 ,Y: 0.2215765 ,Z: 2.032387
Hand Right:  X: -0.05364664 ,Y: 0.2414885 ,Z: 2.006917
Knee Left:  X: -0.3035612 ,Y: -0.2445643 ,Z: 1.918188
Ankle Left:  X: -0.2973174 ,Y: -0.5449268 ,Z: 1.889083
Knee Right:  X: -0.1196729 ,Y: -0.243876 ,Z: 2.032606
Ankle Right:  X: -0.08959588 ,Y: -0.529149 ,Z: 2.047379
--------------------------------------
Head:  X: -0.3116317 ,Y: 0.6255153 ,Z: 2.112731
Shoulder Center:  X: -0.3630385 ,Y: 0.4460136 ,Z: 2.115213
Shoulder Left:  X: -0.4787631 ,Y: 0.3288453 ,Z: 2.040129
Shoulder Right:  X: -0.2179389 ,Y: 0.4008065 ,Z: 2.202887
Spine:  X: -0.3507927 ,Y: 0.1552083 ,Z: 2.172452
Hip Center:  X: -0.3482317 ,Y: 0.09684683 ,Z: 2.186643
Hip Left:  X: -0.4043053 ,Y: 0.02489739 ,Z: 2.167892
Hip Right:  X: -0.2857906 ,Y: 0.03485655 ,Z: 2.227757
Elbow Left:  X: -0.4477566 ,Y: 0.1728939 ,Z: 1.923489
Wrist Left:  X: -0.3026184 ,Y: 0.2309825 ,Z: 1.813419
Hand Left:  X: -0.2855999 ,Y: 0.2430266 ,Z: 1.797909
Elbow Right:  X: -0.1597466 ,Y: 0.1618368 ,Z: 2.189923
Wrist Right:  X: -0.06782293 ,Y: 0.2212305 ,Z: 2.029549
Hand Right:  X: -0.05887286 ,Y: 0.2416576 ,Z: 2.001392
Knee Left:  X: -0.3034337 ,Y: -0.2447605 ,Z: 1.918732
Ankle Left:  X: -0.2982069 ,Y: -0.5446726 ,Z: 1.889491
Knee Right:  X: -0.1193857 ,Y: -0.2464366 ,Z: 2.033243
Ankle Right:  X: -0.08936775 ,Y: -0.5293445 ,Z: 2.046904
--------------------------------------
Head:  X: -0.3115218 ,Y: 0.6258399 ,Z: 2.113213
Shoulder Center:  X: -0.3629386 ,Y: 0.4461431 ,Z: 2.115247
Shoulder Left:  X: -0.4782667 ,Y: 0.3283519 ,Z: 2.040832
Shoulder Right:  X: -0.2175844 ,Y: 0.4020263 ,Z: 2.201863
Spine:  X: -0.351259 ,Y: 0.1545496 ,Z: 2.172525
Hip Center:  X: -0.3490661 ,Y: 0.09622574 ,Z: 2.186782
Hip Left:  X: -0.4056264 ,Y: 0.02456386 ,Z: 2.168425
Hip Right:  X: -0.287404 ,Y: 0.03498373 ,Z: 2.228314
Elbow Left:  X: -0.464654 ,Y: 0.07848397 ,Z: 2.002077
Wrist Left:  X: -0.3314894 ,Y: 0.2232486 ,Z: 1.838944
Hand Left:  X: -0.2809819 ,Y: 0.2518625 ,Z: 1.802162
Elbow Right:  X: -0.1595681 ,Y: 0.1580983 ,Z: 2.184386
Wrist Right:  X: -0.07457521 ,Y: 0.229807 ,Z: 2.024729
Hand Right:  X: -0.06539808 ,Y: 0.2475272 ,Z: 1.998086
Knee Left:  X: -0.3037433 ,Y: -0.2464862 ,Z: 1.918524
Ankle Left:  X: -0.2982112 ,Y: -0.5445532 ,Z: 1.889293
Knee Right:  X: -0.1191399 ,Y: -0.2477907 ,Z: 2.033126
Ankle Right:  X: -0.08929385 ,Y: -0.5288168 ,Z: 2.046964
--------------------------------------
Head:  X: -0.3109639 ,Y: 0.6262976 ,Z: 2.113646
Shoulder Center:  X: -0.3626265 ,Y: 0.4464478 ,Z: 2.115411
Shoulder Left:  X: -0.4784626 ,Y: 0.328769 ,Z: 2.041081
Shoulder Right:  X: -0.2168473 ,Y: 0.4048697 ,Z: 2.204172
Spine:  X: -0.3522142 ,Y: 0.1558228 ,Z: 2.173512
Hip Center:  X: -0.3502345 ,Y: 0.09771509 ,Z: 2.18792
Hip Left:  X: -0.4068816 ,Y: 0.02550588 ,Z: 2.168967
Hip Right:  X: -0.288679 ,Y: 0.03528444 ,Z: 2.229988
Elbow Left:  X: -0.4620695 ,Y: 0.08210012 ,Z: 1.990867
Wrist Left:  X: -0.3279223 ,Y: 0.2290803 ,Z: 1.839617
Hand Left:  X: -0.2793244 ,Y: 0.2604856 ,Z: 1.803073
Elbow Right:  X: -0.1635202 ,Y: 0.1696508 ,Z: 2.191258
Wrist Right:  X: -0.07336582 ,Y: 0.234836 ,Z: 2.02937
Hand Right:  X: -0.07167362 ,Y: 0.2601702 ,Z: 2.005995
Knee Left:  X: -0.3043945 ,Y: -0.2458208 ,Z: 1.918651
Ankle Left:  X: -0.2978853 ,Y: -0.5429153 ,Z: 1.891048
Knee Right:  X: -0.1186698 ,Y: -0.2483065 ,Z: 2.032916
Ankle Right:  X: -0.08823515 ,Y: -0.5277151 ,Z: 2.046535
