Head:  X: -0.3756741 ,Y: 0.6324506 ,Z: 2.151041
Hip Right:  X: -0.2725035 ,Y: 0.04735819 ,Z: 2.193837
Elbow Left:  X: -0.4593817 ,Y: 0.1588635 ,Z: 1.925154
Wrist Left:  X: -0.3381526 ,Y: 0.0842855 ,Z: 1.831655
Hand Left:  X: -0.2337973 ,Y: 0.1073169 ,Z: 1.724479
Elbow Right:  X: -0.1283473 ,Y: 0.1828505 ,Z: 2.169805
Wrist Right:  X: -0.03773029 ,Y: 0.09433964 ,Z: 2.003489
Hand Right:  X: 0.03332042 ,Y: 0.09356581 ,Z: 1.877598
Knee Left:  X: -0.2896793 ,Y: -0.2522458 ,Z: 1.830912
Ankle Left:  X: -0.2644763 ,Y: -0.5885444 ,Z: 1.826381
Knee Right:  X: -0.07510185 ,Y: -0.3061666 ,Z: 1.968698
Ankle Right:  X: -0.07195134 ,Y: -0.582764 ,Z: 1.961727
--------------------------------------
Head:  X: -0.2451549 ,Y: 0.571534 ,Z: 2.005897
Shoulder Center:  X: -0.3315173 ,Y: 0.4168462 ,Z: 2.092458
Shoulder Left:  X: -0.454814 ,Y: 0.3399586 ,Z: 2.029545
Shoulder Right:  X: -0.1760875 ,Y: 0.3488173 ,Z: 2.21033
Spine:  X: -0.3323543 ,Y: 0.1683713 ,Z: 2.13858
Hip Center:  X: -0.3321168 ,Y: 0.1184686 ,Z: 2.149762
Hip Left:  X: -0.3896951 ,Y: 0.04472931 ,Z: 2.12619
Hip Right:  X: -0.2739382 ,Y: 0.04856725 ,Z: 2.194638
Elbow Left:  X: -0.4642574 ,Y: 0.1771001 ,Z: 1.929676
Wrist Left:  X: -0.295997 ,Y: 0.1300813 ,Z: 1.781646
Hand Left:  X: -0.211233 ,Y: 0.1021954 ,Z: 1.710917
Elbow Right:  X: -0.1292893 ,Y: 0.184851 ,Z: 2.170207
Wrist Right:  X: -0.04337234 ,Y: 0.09046642 ,Z: 2.019463
Hand Right:  X: 0.01365408 ,Y: 0.08006328 ,Z: 1.890828
Knee Left:  X: -0.2882111 ,Y: -0.2545522 ,Z: 1.830392
Ankle Left:  X: -0.2645985 ,Y: -0.5879261 ,Z: 1.82606
Knee Right:  X: -0.07529482 ,Y: -0.3053208 ,Z: 1.969797
Ankle Right:  X: -0.07191802 ,Y: -0.5815509 ,Z: 1.960698
--------------------------------------
Head:  X: -0.2394348 ,Y: 0.5677951 ,Z: 2.004953
Shoulder Center:  X: -0.3270494 ,Y: 0.4156802 ,Z: 2.092186
Shoulder Left:  X: -0.4521283 ,Y: 0.3423649 ,Z: 2.030243
Shoulder Right:  X: -0.1722868 ,Y: 0.3387819 ,Z: 2.205393
Spine:  X: -0.3312136 ,Y: 0.165848 ,Z: 2.137944
Hip Center:  X: -0.3316953 ,Y: 0.1156478 ,Z: 2.149503
Hip Left:  X: -0.3908955 ,Y: 0.04370346 ,Z: 2.127337
Hip Right:  X: -0.2738226 ,Y: 0.04494026 ,Z: 2.193378
Elbow Left:  X: -0.467707 ,Y: 0.179076 ,Z: 1.930025
Wrist Left:  X: -0.3012066 ,Y: 0.1297651 ,Z: 1.781969
Hand Left:  X: -0.2121295 ,Y: 0.09958585 ,Z: 1.706123
Elbow Right:  X: -0.1208537 ,Y: 0.1237985 ,Z: 2.196773
Wrist Right:  X: -0.04592064 ,Y: 0.0873501 ,Z: 2.009861
Hand Right:  X: 0.01065934 ,Y: 0.07510062 ,Z: 1.891563
Knee Left:  X: -0.2895025 ,Y: -0.2537764 ,Z: 1.831079
Ankle Left:  X: -0.2648131 ,Y: -0.5879712 ,Z: 1.826249
Knee Right:  X: -0.07688125 ,Y: -0.3053639 ,Z: 1.970127
Ankle Right:  X: -0.07216448 ,Y: -0.5824283 ,Z: 1.960499
