Head:  X: 0.1065256 ,Y: 0.3826496 ,Z: 1.920931
Elbow Left:  X: -0.08817208 ,Y: -0.08198845 ,Z: 1.705009
Wrist Left:  X: 0.05580744 ,Y: -0.1218698 ,Z: 1.498846
Hand Left:  X: 0.157776 ,Y: -0.1214242 ,Z: 1.379503
Elbow Right:  X: 0.316523 ,Y: -0.1511938 ,Z: 1.938183
Wrist Right:  X: 0.4301811 ,Y: -0.1721918 ,Z: 1.710069
Hand Right:  X: 0.5518945 ,Y: -0.1727821 ,Z: 1.573429
--------------------------------------
Head:  X: 0.09505876 ,Y: 0.3994615 ,Z: 1.943922
Shoulder Center:  X: 0.05683621 ,Y: 0.1873623 ,Z: 1.9478
Shoulder Left:  X: -0.05864618 ,Y: 0.05829211 ,Z: 1.848631
Shoulder Right:  X: 0.232846 ,Y: 0.03516366 ,Z: 2.027357
Spine:  X: 0.05927718 ,Y: -0.1554549 ,Z: 1.941325
Hip Center:  X: 0.09020319 ,Y: -0.2133826 ,Z: 1.894803
Hip Left:  X: 0.03061102 ,Y: -0.2816051 ,Z: 1.844688
Hip Right:  X: 0.1625891 ,Y: -0.2932073 ,Z: 1.918985
Elbow Left:  X: -0.08613791 ,Y: -0.08474843 ,Z: 1.693883
Wrist Left:  X: 0.06063473 ,Y: -0.1153188 ,Z: 1.490715
Hand Left:  X: 0.1635948 ,Y: -0.1175229 ,Z: 1.38398
Elbow Right:  X: 0.3117628 ,Y: -0.1191315 ,Z: 1.957104
Wrist Right:  X: 0.4274981 ,Y: -0.1565795 ,Z: 1.734715
Hand Right:  X: 0.4605427 ,Y: -0.1601513 ,Z: 1.671203
--------------------------------------
Head:  X: 0.09361991 ,Y: 0.417972 ,Z: 1.943021
Shoulder Center:  X: 0.05480381 ,Y: 0.2051863 ,Z: 1.945625
Shoulder Left:  X: -0.05511604 ,Y: 0.06855652 ,Z: 1.845533
Shoulder Right:  X: 0.2376245 ,Y: 0.04772096 ,Z: 2.015992
Spine:  X: 0.06985369 ,Y: -0.1441818 ,Z: 1.92671
Hip Center:  X: 0.1020491 ,Y: -0.2009712 ,Z: 1.877597
Hip Left:  X: 0.04527878 ,Y: -0.2689312 ,Z: 1.825855
Hip Right:  X: 0.1764296 ,Y: -0.2804769 ,Z: 1.899141
Elbow Left:  X: -0.08898813 ,Y: -0.0804683 ,Z: 1.6889
Wrist Left:  X: 0.05175245 ,Y: -0.1009565 ,Z: 1.481814
Hand Left:  X: 0.1618404 ,Y: -0.1033681 ,Z: 1.375507
Elbow Right:  X: 0.3283876 ,Y: -0.1323396 ,Z: 1.934518
Wrist Right:  X: 0.4432412 ,Y: -0.1557459 ,Z: 1.711379
Hand Right:  X: 0.50995 ,Y: -0.1468061 ,Z: 1.614239
--------------------------------------
Head:  X: 0.09733298 ,Y: 0.4180425 ,Z: 1.931812
Shoulder Center:  X: 0.05960629 ,Y: 0.2041097 ,Z: 1.936873
Shoulder Left:  X: -0.05190092 ,Y: 0.06970785 ,Z: 1.840088
Shoulder Right:  X: 0.2417365 ,Y: 0.05112769 ,Z: 2.012893
Spine:  X: 0.07397424 ,Y: -0.1430388 ,Z: 1.922665
Hip Center:  X: 0.1062952 ,Y: -0.2001289 ,Z: 1.87434
Hip Left:  X: 0.04949444 ,Y: -0.2691489 ,Z: 1.823853
Hip Right:  X: 0.1806795 ,Y: -0.2787241 ,Z: 1.896642
Elbow Left:  X: -0.08919205 ,Y: -0.06975633 ,Z: 1.690534
Wrist Left:  X: 0.05288884 ,Y: -0.1034646 ,Z: 1.487045
Hand Left:  X: 0.1625211 ,Y: -0.1052329 ,Z: 1.372245
Elbow Right:  X: 0.3254116 ,Y: -0.120411 ,Z: 1.930977
Wrist Right:  X: 0.4369396 ,Y: -0.1564746 ,Z: 1.708521
Hand Right:  X: 0.4600262 ,Y: -0.1546108 ,Z: 1.661045
--------------------------------------
Head:  X: 0.1077704 ,Y: 0.4043565 ,Z: 1.928855
Shoulder Center:  X: 0.06932895 ,Y: 0.1955379 ,Z: 1.937328
Shoulder Left:  X: -0.04739338 ,Y: 0.06282856 ,Z: 1.839059
Shoulder Right:  X: 0.2428301 ,Y: 0.04519977 ,Z: 2.019169
Spine:  X: 0.07264528 ,Y: -0.1494173 ,Z: 1.928808
Hip Center:  X: 0.1036867 ,Y: -0.2079231 ,Z: 1.882391
Hip Left:  X: 0.04522252 ,Y: -0.2771066 ,Z: 1.831224
Hip Right:  X: 0.1741707 ,Y: -0.2892734 ,Z: 1.909304
Elbow Left:  X: -0.07886904 ,Y: -0.08434517 ,Z: 1.689002
Wrist Left:  X: 0.06041847 ,Y: -0.1257493 ,Z: 1.486514
Hand Left:  X: 0.1658394 ,Y: -0.1213782 ,Z: 1.370603
Elbow Right:  X: 0.3258113 ,Y: -0.1398064 ,Z: 1.942378
Wrist Right:  X: 0.4426463 ,Y: -0.1784988 ,Z: 1.724743
Hand Right:  X: 0.4939607 ,Y: -0.1767247 ,Z: 1.653548
--------------------------------------
Head:  X: 0.1072142 ,Y: 0.4039567 ,Z: 1.935498
Shoulder Center:  X: 0.06909503 ,Y: 0.1911161 ,Z: 1.944911
Shoulder Left:  X: -0.04879373 ,Y: 0.05980809 ,Z: 1.847831
Shoulder Right:  X: 0.2414356 ,Y: 0.04029268 ,Z: 2.031091
Spine:  X: 0.06860756 ,Y: -0.1546109 ,Z: 1.935156
Hip Center:  X: 0.09950173 ,Y: -0.2132659 ,Z: 1.888514
Hip Left:  X: 0.04167221 ,Y: -0.2819374 ,Z: 1.837415
Hip Right:  X: 0.1682025 ,Y: -0.2946742 ,Z: 1.914302
Elbow Left:  X: -0.08283152 ,Y: -0.08926249 ,Z: 1.696893
Wrist Left:  X: 0.05844826 ,Y: -0.1233997 ,Z: 1.494396
Hand Left:  X: 0.1565112 ,Y: -0.1382829 ,Z: 1.371659
Elbow Right:  X: 0.3164962 ,Y: -0.1586506 ,Z: 1.94322
Wrist Right:  X: 0.4418743 ,Y: -0.1816065 ,Z: 1.728255
Hand Right:  X: 0.4680782 ,Y: -0.1786854 ,Z: 1.679754
--------------------------------------
Head:  X: 0.1048891 ,Y: 0.4009015 ,Z: 1.943681
Shoulder Center:  X: 0.06685922 ,Y: 0.1893589 ,Z: 1.950624
Shoulder Left:  X: -0.04886845 ,Y: 0.05771359 ,Z: 1.852778
Shoulder Right:  X: 0.2413233 ,Y: 0.03397453 ,Z: 2.032592
Spine:  X: 0.06561522 ,Y: -0.1547897 ,Z: 1.940123
Hip Center:  X: 0.09611142 ,Y: -0.2130438 ,Z: 1.893133
Hip Left:  X: 0.03705956 ,Y: -0.2809077 ,Z: 1.841852
Hip Right:  X: 0.1656035 ,Y: -0.2950886 ,Z: 1.918761
Elbow Left:  X: -0.08360962 ,Y: -0.08945572 ,Z: 1.697673
Wrist Left:  X: 0.05631009 ,Y: -0.1150722 ,Z: 1.493619
Hand Left:  X: 0.1530524 ,Y: -0.1267443 ,Z: 1.368091
Elbow Right:  X: 0.3035256 ,Y: -0.1422873 ,Z: 1.954354
Wrist Right:  X: 0.4339567 ,Y: -0.1599425 ,Z: 1.742826
Hand Right:  X: 0.5216633 ,Y: -0.1530857 ,Z: 1.627255
--------------------------------------
Head:  X: 0.103236 ,Y: 0.4024299 ,Z: 1.943714
Shoulder Center:  X: 0.06677743 ,Y: 0.1889914 ,Z: 1.951725
Shoulder Left:  X: -0.04940157 ,Y: 0.05815372 ,Z: 1.853707
Shoulder Right:  X: 0.2406306 ,Y: 0.03374822 ,Z: 2.03192
Spine:  X: 0.06485245 ,Y: -0.1548785 ,Z: 1.941189
Hip Center:  X: 0.09507211 ,Y: -0.2130516 ,Z: 1.894001
Hip Left:  X: 0.03543274 ,Y: -0.2808415 ,Z: 1.842173
Hip Right:  X: 0.1650952 ,Y: -0.2952662 ,Z: 1.919712
Elbow Left:  X: -0.08464322 ,Y: -0.08837929 ,Z: 1.698913
Wrist Left:  X: 0.05461521 ,Y: -0.1154154 ,Z: 1.49513
Hand Left:  X: 0.155658 ,Y: -0.122797 ,Z: 1.371187
Elbow Right:  X: 0.3078033 ,Y: -0.1229514 ,Z: 1.963892
Wrist Right:  X: 0.4299339 ,Y: -0.155538 ,Z: 1.749531
Hand Right:  X: 0.5329415 ,Y: -0.1539544 ,Z: 1.605943
--------------------------------------
Head:  X: 0.09934618 ,Y: 0.4005294 ,Z: 1.943648
Shoulder Center:  X: 0.06463444 ,Y: 0.1882932 ,Z: 1.950289
Shoulder Left:  X: -0.05171255 ,Y: 0.05877018 ,Z: 1.85288
Shoulder Right:  X: 0.2380204 ,Y: 0.03685945 ,Z: 2.02994
Spine:  X: 0.06356481 ,Y: -0.1546425 ,Z: 1.94137
Hip Center:  X: 0.09356671 ,Y: -0.2127846 ,Z: 1.894165
Hip Left:  X: 0.03371293 ,Y: -0.2806085 ,Z: 1.842791
Hip Right:  X: 0.1635286 ,Y: -0.2946567 ,Z: 1.919488
Elbow Left:  X: -0.08511385 ,Y: -0.08859013 ,Z: 1.698658
Wrist Left:  X: 0.0519206 ,Y: -0.1185097 ,Z: 1.494267
Hand Left:  X: 0.1539474 ,Y: -0.1227012 ,Z: 1.367329
Elbow Right:  X: 0.3170184 ,Y: -0.1530518 ,Z: 1.936341
Wrist Right:  X: 0.4405003 ,Y: -0.1635948 ,Z: 1.720986
Hand Right:  X: 0.5258714 ,Y: -0.1544851 ,Z: 1.606056
--------------------------------------
Head:  X: 0.1054534 ,Y: 0.4043574 ,Z: 1.94101
Shoulder Center:  X: 0.06526589 ,Y: 0.1898806 ,Z: 1.948208
Shoulder Left:  X: -0.05223125 ,Y: 0.05987349 ,Z: 1.852063
Shoulder Right:  X: 0.2377565 ,Y: 0.0378744 ,Z: 2.028129
Spine:  X: 0.06377192 ,Y: -0.154071 ,Z: 1.940158
Hip Center:  X: 0.09376726 ,Y: -0.2123801 ,Z: 1.892926
Hip Left:  X: 0.03486876 ,Y: -0.2805006 ,Z: 1.841205
Hip Right:  X: 0.163166 ,Y: -0.2935703 ,Z: 1.918715
Elbow Left:  X: -0.08608283 ,Y: -0.08610757 ,Z: 1.697516
Wrist Left:  X: 0.05231167 ,Y: -0.1127155 ,Z: 1.493929
Hand Left:  X: 0.1546918 ,Y: -0.12405 ,Z: 1.368483
Elbow Right:  X: 0.3138239 ,Y: -0.1432082 ,Z: 1.943884
Wrist Right:  X: 0.4322283 ,Y: -0.165266 ,Z: 1.726724
Hand Right:  X: 0.5309666 ,Y: -0.1612203 ,Z: 1.599236
--------------------------------------
Head:  X: 0.1036482 ,Y: 0.403055 ,Z: 1.941617
Shoulder Center:  X: 0.06582706 ,Y: 0.1896772 ,Z: 1.948372
Shoulder Left:  X: -0.05130022 ,Y: 0.05940636 ,Z: 1.851481
Shoulder Right:  X: 0.2396326 ,Y: 0.03555696 ,Z: 2.026864
Spine:  X: 0.06479117 ,Y: -0.1545953 ,Z: 1.939199
Hip Center:  X: 0.0948137 ,Y: -0.2128856 ,Z: 1.891703
Hip Left:  X: 0.03580242 ,Y: -0.2808009 ,Z: 1.839945
Hip Right:  X: 0.1643924 ,Y: -0.2940773 ,Z: 1.917111
Elbow Left:  X: -0.08640258 ,Y: -0.0857798 ,Z: 1.697986
Wrist Left:  X: 0.05147761 ,Y: -0.1141672 ,Z: 1.494562
Hand Left:  X: 0.1523289 ,Y: -0.1221721 ,Z: 1.364706
Elbow Right:  X: 0.3155518 ,Y: -0.1473853 ,Z: 1.941508
Wrist Right:  X: 0.4356831 ,Y: -0.1649556 ,Z: 1.725183
Hand Right:  X: 0.4658289 ,Y: -0.1617494 ,Z: 1.669617
--------------------------------------
