Head:  X: 0.1532219 ,Y: 0.3747045 ,Z: 1.928803
Hip Right:  X: 0.188548 ,Y: -0.2738233 ,Z: 1.888673
Elbow Left:  X: -0.05469885 ,Y: -0.06051036 ,Z: 1.646121
Wrist Left:  X: 0.09858628 ,Y: -0.1039302 ,Z: 1.434323
Hand Left:  X: 0.1974652 ,Y: -0.09292721 ,Z: 1.34551
Elbow Right:  X: 0.3572293 ,Y: -0.1232795 ,Z: 1.898912
Wrist Right:  X: 0.4526466 ,Y: -0.1433348 ,Z: 1.68194
Hand Right:  X: 0.5408351 ,Y: -0.1274072 ,Z: 1.550498
--------------------------------------
Head:  X: 0.1170913 ,Y: 0.4206665 ,Z: 1.908269
Shoulder Center:  X: 0.07807555 ,Y: 0.2071463 ,Z: 1.912436
Shoulder Left:  X: -0.02758081 ,Y: 0.07623228 ,Z: 1.81281
Shoulder Right:  X: 0.2641393 ,Y: 0.04847578 ,Z: 1.987652
Spine:  X: 0.08676357 ,Y: -0.1371261 ,Z: 1.909683
Hip Center:  X: 0.1176426 ,Y: -0.1959028 ,Z: 1.864465
Hip Left:  X: 0.06080329 ,Y: -0.2645819 ,Z: 1.817349
Hip Right:  X: 0.1883166 ,Y: -0.2739988 ,Z: 1.889287
Elbow Left:  X: -0.05738954 ,Y: -0.06691959 ,Z: 1.654836
Wrist Left:  X: 0.07382441 ,Y: -0.1122751 ,Z: 1.472275
Hand Left:  X: 0.1914115 ,Y: -0.1020419 ,Z: 1.359333
Elbow Right:  X: 0.3584485 ,Y: -0.1145895 ,Z: 1.880234
Wrist Right:  X: 0.4595559 ,Y: -0.1507871 ,Z: 1.663589
Hand Right:  X: 0.5253183 ,Y: -0.1438479 ,Z: 1.55927
--------------------------------------
Head:  X: 0.1159858 ,Y: 0.4183758 ,Z: 1.913638
Shoulder Center:  X: 0.07518659 ,Y: 0.2067639 ,Z: 1.911745
Shoulder Left:  X: -0.03238355 ,Y: 0.07446791 ,Z: 1.811157
Shoulder Right:  X: 0.2604751 ,Y: 0.04918868 ,Z: 1.988072
Spine:  X: 0.08446531 ,Y: -0.1397298 ,Z: 1.909877
Hip Center:  X: 0.1162293 ,Y: -0.1990568 ,Z: 1.864429
Hip Left:  X: 0.05934994 ,Y: -0.2688585 ,Z: 1.816669
Hip Right:  X: 0.1877212 ,Y: -0.2766669 ,Z: 1.890053
Elbow Left:  X: -0.0623865 ,Y: -0.07133129 ,Z: 1.656581
Wrist Left:  X: 0.04545587 ,Y: -0.1162506 ,Z: 1.496214
Hand Left:  X: 0.1829903 ,Y: -0.1059095 ,Z: 1.358408
Elbow Right:  X: 0.3548449 ,Y: -0.1192223 ,Z: 1.879496
Wrist Right:  X: 0.4608458 ,Y: -0.1513058 ,Z: 1.656391
Hand Right:  X: 0.5255942 ,Y: -0.1431786 ,Z: 1.561292
--------------------------------------
Head:  X: 0.1308379 ,Y: 0.4179073 ,Z: 1.922896
Shoulder Center:  X: 0.0796978 ,Y: 0.203985 ,Z: 1.913607
Shoulder Left:  X: -0.02979394 ,Y: 0.07359931 ,Z: 1.812629
Shoulder Right:  X: 0.2642818 ,Y: 0.04576927 ,Z: 1.991115
Spine:  X: 0.08558126 ,Y: -0.1416698 ,Z: 1.912247
Hip Center:  X: 0.1172468 ,Y: -0.2010656 ,Z: 1.866784
Hip Left:  X: 0.05953391 ,Y: -0.2706209 ,Z: 1.818724
Hip Right:  X: 0.1888678 ,Y: -0.2799316 ,Z: 1.893439
Elbow Left:  X: -0.05937329 ,Y: -0.07387122 ,Z: 1.656853
Wrist Left:  X: 0.09496078 ,Y: -0.110295 ,Z: 1.451174
Hand Left:  X: 0.185342 ,Y: -0.1075775 ,Z: 1.360817
Elbow Right:  X: 0.3598288 ,Y: -0.1212589 ,Z: 1.875397
Wrist Right:  X: 0.4529872 ,Y: -0.1531268 ,Z: 1.669054
Hand Right:  X: 0.5225506 ,Y: -0.1462154 ,Z: 1.560699
--------------------------------------
Head:  X: 0.1313712 ,Y: 0.3994458 ,Z: 1.913153
Shoulder Center:  X: 0.08497801 ,Y: 0.1887722 ,Z: 1.912304
Shoulder Left:  X: -0.03631191 ,Y: 0.05975957 ,Z: 1.817861
Shoulder Right:  X: 0.2609891 ,Y: 0.04452346 ,Z: 1.99904
Spine:  X: 0.08275817 ,Y: -0.1497617 ,Z: 1.918585
Hip Center:  X: 0.1126084 ,Y: -0.2095961 ,Z: 1.874189
Hip Left:  X: 0.05227982 ,Y: -0.2812251 ,Z: 1.827034
Hip Right:  X: 0.1824867 ,Y: -0.2907461 ,Z: 1.903433
Elbow Left:  X: -0.07513499 ,Y: -0.08507526 ,Z: 1.688017
Wrist Left:  X: 0.06765556 ,Y: -0.1357352 ,Z: 1.479899
Hand Left:  X: 0.1776039 ,Y: -0.1253812 ,Z: 1.369327
Elbow Right:  X: 0.3203132 ,Y: -0.1568696 ,Z: 1.914936
Wrist Right:  X: 0.4367114 ,Y: -0.1740659 ,Z: 1.684707
Hand Right:  X: 0.4518033 ,Y: -0.1867521 ,Z: 1.649317
--------------------------------------
Head:  X: 0.1065256 ,Y: 0.3826496 ,Z: 1.920931
Shoulder Center:  X: 0.06956182 ,Y: 0.1624539 ,Z: 1.935882
Shoulder Left:  X: -0.05258263 ,Y: 0.03674275 ,Z: 1.848662
Shoulder Right:  X: 0.2368741 ,Y: 0.0286542 ,Z: 2.026501
Spine:  X: 0.07025033 ,Y: -0.1685383 ,Z: 1.93786
Hip Center:  X: 0.09925137 ,Y: -0.2260658 ,Z: 1.894781
Hip Left:  X: 0.03922962 ,Y: -0.2944113 ,Z: 1.852441
Hip Right:  X: 0.1693592 ,Y: -0.3053289 ,Z: 1.920304
Elbow Left:  X: -0.07271712 ,Y: -0.1145053 ,Z: 1.691856
Wrist Left:  X: 0.07637487 ,Y: -0.1447303 ,Z: 1.486939
Hand Left:  X: 0.1658631 ,Y: -0.1436687 ,Z: 1.390485
Elbow Right:  X: 0.323577 ,Y: -0.1565061 ,Z: 1.930251
Wrist Right:  X: 0.428985 ,Y: -0.198636 ,Z: 1.700237
Hand Right:  X: 0.4792817 ,Y: -0.1898443 ,Z: 1.614536
--------------------------------------
Head:  X: 0.09723562 ,Y: 0.3897459 ,Z: 1.948675
Shoulder Center:  X: 0.05364458 ,Y: 0.1717163 ,Z: 1.953098
Shoulder Left:  X: -0.06145978 ,Y: 0.04338449 ,Z: 1.860494
Shoulder Right:  X: 0.2275931 ,Y: 0.02854118 ,Z: 2.037596
Spine:  X: 0.05504994 ,Y: -0.163106 ,Z: 1.955997
Hip Center:  X: 0.08524039 ,Y: -0.2208217 ,Z: 1.911592
Hip Left:  X: 0.02508028 ,Y: -0.2885768 ,Z: 1.865467
Hip Right:  X: 0.1556965 ,Y: -0.3012126 ,Z: 1.939185
Elbow Left:  X: -0.08885807 ,Y: -0.09018105 ,Z: 1.705753
Wrist Left:  X: 0.05772994 ,Y: -0.121144 ,Z: 1.499984
Hand Left:  X: 0.16564 ,Y: -0.1230636 ,Z: 1.396088
Elbow Right:  X: 0.3088295 ,Y: -0.1909247 ,Z: 1.942547
Wrist Right:  X: 0.4186727 ,Y: -0.1810747 ,Z: 1.748924
Hand Right:  X: 0.4544221 ,Y: -0.1725668 ,Z: 1.670157
--------------------------------------
Head:  X: 0.09948222 ,Y: 0.3872228 ,Z: 1.943574
Shoulder Center:  X: 0.05496109 ,Y: 0.1735604 ,Z: 1.950078
Shoulder Left:  X: -0.06061456 ,Y: 0.04569238 ,Z: 1.856693
Shoulder Right:  X: 0.2285482 ,Y: 0.02720879 ,Z: 2.033975
Spine:  X: 0.05644681 ,Y: -0.1636139 ,Z: 1.9516
Hip Center:  X: 0.08719493 ,Y: -0.2217981 ,Z: 1.906504
Hip Left:  X: 0.02692423 ,Y: -0.2896635 ,Z: 1.858078
Hip Right:  X: 0.1600401 ,Y: -0.3029924 ,Z: 1.933064
Elbow Left:  X: -0.08830564 ,Y: -0.08683381 ,Z: 1.701799
Wrist Left:  X: 0.06046902 ,Y: -0.1190732 ,Z: 1.496307
Hand Left:  X: 0.1632273 ,Y: -0.1225784 ,Z: 1.388192
Elbow Right:  X: 0.3185367 ,Y: -0.1503588 ,Z: 1.942454
Wrist Right:  X: 0.4326912 ,Y: -0.1729793 ,Z: 1.713386
Hand Right:  X: 0.457134 ,Y: -0.1736087 ,Z: 1.66607
--------------------------------------
Head:  X: 0.1000575 ,Y: 0.3893926 ,Z: 1.938717
Shoulder Center:  X: 0.05640448 ,Y: 0.1740974 ,Z: 1.946847
Shoulder Left:  X: -0.0612685 ,Y: 0.04807271 ,Z: 1.852762
Shoulder Right:  X: 0.2278472 ,Y: 0.02765647 ,Z: 2.028207
Spine:  X: 0.0578247 ,Y: -0.1646129 ,Z: 1.948407
Hip Center:  X: 0.08829649 ,Y: -0.2230469 ,Z: 1.903249
Hip Left:  X: 0.02777583 ,Y: -0.2912191 ,Z: 1.854685
Hip Right:  X: 0.1609389 ,Y: -0.3032902 ,Z: 1.930495
Elbow Left:  X: -0.08817208 ,Y: -0.08198845 ,Z: 1.705009
Wrist Left:  X: 0.05580744 ,Y: -0.1218698 ,Z: 1.498846
Hand Left:  X: 0.157776 ,Y: -0.1214242 ,Z: 1.379503
Elbow Right:  X: 0.316523 ,Y: -0.1511938 ,Z: 1.938183
Wrist Right:  X: 0.4301811 ,Y: -0.1721918 ,Z: 1.710069
Hand Right:  X: 0.5518945 ,Y: -0.1727821 ,Z: 1.573429
--------------------------------------
Head:  X: 0.09505876 ,Y: 0.3994615 ,Z: 1.943922
Shoulder Center:  X: 0.05683621 ,Y: 0.1873623 ,Z: 1.9478
Shoulder Left:  X: -0.05864618 ,Y: 0.05829211 ,Z: 1.848631
Shoulder Right:  X: 0.232846 ,Y: 0.03516366 ,Z: 2.027357
Spine:  X: 0.05927718 ,Y: -0.1554549 ,Z: 1.941325
Hip Center:  X: 0.09020319 ,Y: -0.2133826 ,Z: 1.894803
Hip Left:  X: 0.03061102 ,Y: -0.2816051 ,Z: 1.844688
Hip Right:  X: 0.1625891 ,Y: -0.2932073 ,Z: 1.918985
Elbow Left:  X: -0.08613791 ,Y: -0.08474843 ,Z: 1.693883
Wrist Left:  X: 0.06063473 ,Y: -0.1153188 ,Z: 1.490715
Hand Left:  X: 0.1635948 ,Y: -0.1175229 ,Z: 1.38398
Elbow Right:  X: 0.3117628 ,Y: -0.1191315 ,Z: 1.957104
Wrist Right:  X: 0.4274981 ,Y: -0.1565795 ,Z: 1.734715
Hand Right:  X: 0.4605427 ,Y: -0.1601513 ,Z: 1.671203
--------------------------------------
Head:  X: 0.09361991 ,Y: 0.417972 ,Z: 1.943021
Shoulder Center:  X: 0.05480381 ,Y: 0.2051863 ,Z: 1.945625
Shoulder Left:  X: -0.05511604 ,Y: 0.06855652 ,Z: 1.845533
Shoulder Right:  X: 0.2376245 ,Y: 0.04772096 ,Z: 2.015992
Spine:  X: 0.06985369 ,Y: -0.1441818 ,Z: 1.92671
Hip Center:  X: 0.1020491 ,Y: -0.2009712 ,Z: 1.877597
Hip Left:  X: 0.04527878 ,Y: -0.2689312 ,Z: 1.825855
Hip Right:  X: 0.1764296 ,Y: -0.2804769 ,Z: 1.899141
Elbow Left:  X: -0.08898813 ,Y: -0.0804683 ,Z: 1.6889
Wrist Left:  X: 0.05175245 ,Y: -0.1009565 ,Z: 1.481814
Hand Left:  X: 0.1618404 ,Y: -0.1033681 ,Z: 1.375507
Elbow Right:  X: 0.3283876 ,Y: -0.1323396 ,Z: 1.934518
Wrist Right:  X: 0.4432412 ,Y: -0.1557459 ,Z: 1.711379
Hand Right:  X: 0.50995 ,Y: -0.1468061 ,Z: 1.614239
--------------------------------------
Head:  X: 0.09733298 ,Y: 0.4180425 ,Z: 1.931812
Shoulder Center:  X: 0.05960629 ,Y: 0.2041097 ,Z: 1.936873
Shoulder Left:  X: -0.05190092 ,Y: 0.06970785 ,Z: 1.840088
Shoulder Right:  X: 0.2417365 ,Y: 0.05112769 ,Z: 2.012893
Spine:  X: 0.07397424 ,Y: -0.1430388 ,Z: 1.922665
Hip Center:  X: 0.1062952 ,Y: -0.2001289 ,Z: 1.87434
Hip Left:  X: 0.04949444 ,Y: -0.2691489 ,Z: 1.823853
Hip Right:  X: 0.1806795 ,Y: -0.2787241 ,Z: 1.896642
Elbow Left:  X: -0.08919205 ,Y: -0.06975633 ,Z: 1.690534
Wrist Left:  X: 0.05288884 ,Y: -0.1034646 ,Z: 1.487045
Hand Left:  X: 0.1625211 ,Y: -0.1052329 ,Z: 1.372245
Elbow Right:  X: 0.3254116 ,Y: -0.120411 ,Z: 1.930977
Wrist Right:  X: 0.4369396 ,Y: -0.1564746 ,Z: 1.708521
Hand Right:  X: 0.4600262 ,Y: -0.1546108 ,Z: 1.661045
--------------------------------------
Head:  X: 0.1077704 ,Y: 0.4043565 ,Z: 1.928855
Shoulder Center:  X: 0.06932895 ,Y: 0.1955379 ,Z: 1.937328
Shoulder Left:  X: -0.04739338 ,Y: 0.06282856 ,Z: 1.839059
Shoulder Right:  X: 0.2428301 ,Y: 0.04519977 ,Z: 2.019169
Spine:  X: 0.07264528 ,Y: -0.1494173 ,Z: 1.928808
Hip Center:  X: 0.1036867 ,Y: -0.2079231 ,Z: 1.882391
Hip Left:  X: 0.04522252 ,Y: -0.2771066 ,Z: 1.831224
Hip Right:  X: 0.1741707 ,Y: -0.2892734 ,Z: 1.909304
Elbow Left:  X: -0.07886904 ,Y: -0.08434517 ,Z: 1.689002
Wrist Left:  X: 0.06041847 ,Y: -0.1257493 ,Z: 1.486514
Hand Left:  X: 0.1658394 ,Y: -0.1213782 ,Z: 1.370603
Elbow Right:  X: 0.3258113 ,Y: -0.1398064 ,Z: 1.942378
Wrist Right:  X: 0.4426463 ,Y: -0.1784988 ,Z: 1.724743
Hand Right:  X: 0.4939607 ,Y: -0.1767247 ,Z: 1.653548
--------------------------------------
Head:  X: 0.1072142 ,Y: 0.4039567 ,Z: 1.935498
Shoulder Center:  X: 0.06909503 ,Y: 0.1911161 ,Z: 1.944911
Shoulder Left:  X: -0.04879373 ,Y: 0.05980809 ,Z: 1.847831
Shoulder Right:  X: 0.2414356 ,Y: 0.04029268 ,Z: 2.031091
Spine:  X: 0.06860756 ,Y: -0.1546109 ,Z: 1.935156
Hip Center:  X: 0.09950173 ,Y: -0.2132659 ,Z: 1.888514
Hip Left:  X: 0.04167221 ,Y: -0.2819374 ,Z: 1.837415
Hip Right:  X: 0.1682025 ,Y: -0.2946742 ,Z: 1.914302
Elbow Left:  X: -0.08283152 ,Y: -0.08926249 ,Z: 1.696893
Wrist Left:  X: 0.05844826 ,Y: -0.1233997 ,Z: 1.494396
Hand Left:  X: 0.1565112 ,Y: -0.1382829 ,Z: 1.371659
Elbow Right:  X: 0.3164962 ,Y: -0.1586506 ,Z: 1.94322
Wrist Right:  X: 0.4418743 ,Y: -0.1816065 ,Z: 1.728255
Hand Right:  X: 0.4680782 ,Y: -0.1786854 ,Z: 1.679754
--------------------------------------
Head:  X: 0.1048891 ,Y: 0.4009015 ,Z: 1.943681
Shoulder Center:  X: 0.06685922 ,Y: 0.1893589 ,Z: 1.950624
Shoulder Left:  X: -0.04886845 ,Y: 0.05771359 ,Z: 1.852778
Shoulder Right:  X: 0.2413233 ,Y: 0.03397453 ,Z: 2.032592
Spine:  X: 0.06561522 ,Y: -0.1547897 ,Z: 1.940123
Hip Center:  X: 0.09611142 ,Y: -0.2130438 ,Z: 1.893133
Hip Left:  X: 0.03705956 ,Y: -0.2809077 ,Z: 1.841852
Hip Right:  X: 0.1656035 ,Y: -0.2950886 ,Z: 1.918761
Elbow Left:  X: -0.08360962 ,Y: -0.08945572 ,Z: 1.697673
Wrist Left:  X: 0.05631009 ,Y: -0.1150722 ,Z: 1.493619
Hand Left:  X: 0.1530524 ,Y: -0.1267443 ,Z: 1.368091
Elbow Right:  X: 0.3035256 ,Y: -0.1422873 ,Z: 1.954354
Wrist Right:  X: 0.4339567 ,Y: -0.1599425 ,Z: 1.742826
Hand Right:  X: 0.5216633 ,Y: -0.1530857 ,Z: 1.627255
--------------------------------------
Head:  X: 0.103236 ,Y: 0.4024299 ,Z: 1.943714
Shoulder Center:  X: 0.06677743 ,Y: 0.1889914 ,Z: 1.951725
Shoulder Left:  X: -0.04940157 ,Y: 0.05815372 ,Z: 1.853707
Shoulder Right:  X: 0.2406306 ,Y: 0.03374822 ,Z: 2.03192
Spine:  X: 0.06485245 ,Y: -0.1548785 ,Z: 1.941189
Hip Center:  X: 0.09507211 ,Y: -0.2130516 ,Z: 1.894001
Hip Left:  X: 0.03543274 ,Y: -0.2808415 ,Z: 1.842173
Hip Right:  X: 0.1650952 ,Y: -0.2952662 ,Z: 1.919712
Elbow Left:  X: -0.08464322 ,Y: -0.08837929 ,Z: 1.698913
Wrist Left:  X: 0.05461521 ,Y: -0.1154154 ,Z: 1.49513
Hand Left:  X: 0.155658 ,Y: -0.122797 ,Z: 1.371187
Elbow Right:  X: 0.3078033 ,Y: -0.1229514 ,Z: 1.963892
Wrist Right:  X: 0.4299339 ,Y: -0.155538 ,Z: 1.749531
Hand Right:  X: 0.5329415 ,Y: -0.1539544 ,Z: 1.605943
--------------------------------------
Head:  X: 0.09934618 ,Y: 0.4005294 ,Z: 1.943648
Shoulder Center:  X: 0.06463444 ,Y: 0.1882932 ,Z: 1.950289
Shoulder Left:  X: -0.05171255 ,Y: 0.05877018 ,Z: 1.85288
Shoulder Right:  X: 0.2380204 ,Y: 0.03685945 ,Z: 2.02994
Spine:  X: 0.06356481 ,Y: -0.1546425 ,Z: 1.94137
Hip Center:  X: 0.09356671 ,Y: -0.2127846 ,Z: 1.894165
Hip Left:  X: 0.03371293 ,Y: -0.2806085 ,Z: 1.842791
Hip Right:  X: 0.1635286 ,Y: -0.2946567 ,Z: 1.919488
Elbow Left:  X: -0.08511385 ,Y: -0.08859013 ,Z: 1.698658
Wrist Left:  X: 0.0519206 ,Y: -0.1185097 ,Z: 1.494267
Hand Left:  X: 0.1539474 ,Y: -0.1227012 ,Z: 1.367329
Elbow Right:  X: 0.3170184 ,Y: -0.1530518 ,Z: 1.936341
Wrist Right:  X: 0.4405003 ,Y: -0.1635948 ,Z: 1.720986
Hand Right:  X: 0.5258714 ,Y: -0.1544851 ,Z: 1.606056
--------------------------------------
Head:  X: 0.1054534 ,Y: 0.4043574 ,Z: 1.94101
Shoulder Center:  X: 0.06526589 ,Y: 0.1898806 ,Z: 1.948208
Shoulder Left:  X: -0.05223125 ,Y: 0.05987349 ,Z: 1.852063
Shoulder Right:  X: 0.2377565 ,Y: 0.0378744 ,Z: 2.028129
Spine:  X: 0.06377192 ,Y: -0.154071 ,Z: 1.940158
Hip Center:  X: 0.09376726 ,Y: -0.2123801 ,Z: 1.892926
Hip Left:  X: 0.03486876 ,Y: -0.2805006 ,Z: 1.841205
Hip Right:  X: 0.163166 ,Y: -0.2935703 ,Z: 1.918715
Elbow Left:  X: -0.08608283 ,Y: -0.08610757 ,Z: 1.697516
Wrist Left:  X: 0.05231167 ,Y: -0.1127155 ,Z: 1.493929
Hand Left:  X: 0.1546918 ,Y: -0.12405 ,Z: 1.368483
Elbow Right:  X: 0.3138239 ,Y: -0.1432082 ,Z: 1.943884
Wrist Right:  X: 0.4322283 ,Y: -0.165266 ,Z: 1.726724
Hand Right:  X: 0.5309666 ,Y: -0.1612203 ,Z: 1.599236
--------------------------------------
Head:  X: 0.1036482 ,Y: 0.403055 ,Z: 1.941617
Shoulder Center:  X: 0.06582706 ,Y: 0.1896772 ,Z: 1.948372
Shoulder Left:  X: -0.05130022 ,Y: 0.05940636 ,Z: 1.851481
Shoulder Right:  X: 0.2396326 ,Y: 0.03555696 ,Z: 2.026864
Spine:  X: 0.06479117 ,Y: -0.1545953 ,Z: 1.939199
Hip Center:  X: 0.0948137 ,Y: -0.2128856 ,Z: 1.891703
Hip Left:  X: 0.03580242 ,Y: -0.2808009 ,Z: 1.839945
Hip Right:  X: 0.1643924 ,Y: -0.2940773 ,Z: 1.917111
Elbow Left:  X: -0.08640258 ,Y: -0.0857798 ,Z: 1.697986
Wrist Left:  X: 0.05147761 ,Y: -0.1141672 ,Z: 1.494562
Hand Left:  X: 0.1523289 ,Y: -0.1221721 ,Z: 1.364706
Elbow Right:  X: 0.3155518 ,Y: -0.1473853 ,Z: 1.941508
Wrist Right:  X: 0.4356831 ,Y: -0.1649556 ,Z: 1.725183
Hand Right:  X: 0.4658289 ,Y: -0.1617494 ,Z: 1.669617
--------------------------------------
Head:  X: 0.1032028 ,Y: 0.4041424 ,Z: 1.943318
Shoulder Center:  X: 0.06260386 ,Y: 0.1900989 ,Z: 1.946057
Shoulder Left:  X: -0.0534646 ,Y: 0.05977317 ,Z: 1.850663
Shoulder Right:  X: 0.2371535 ,Y: 0.03613628 ,Z: 2.024056
Spine:  X: 0.06368428 ,Y: -0.1542571 ,Z: 1.938778
Hip Center:  X: 0.09378988 ,Y: -0.2125383 ,Z: 1.891461
Hip Left:  X: 0.03461783 ,Y: -0.2805747 ,Z: 1.840473
Hip Right:  X: 0.1641101 ,Y: -0.2938308 ,Z: 1.916642
Elbow Left:  X: -0.08733488 ,Y: -0.08600824 ,Z: 1.698489
Wrist Left:  X: 0.05035431 ,Y: -0.1164339 ,Z: 1.49531
Hand Left:  X: 0.156035 ,Y: -0.1243642 ,Z: 1.36855
Elbow Right:  X: 0.314607 ,Y: -0.14705 ,Z: 1.938345
Wrist Right:  X: 0.4361933 ,Y: -0.1601604 ,Z: 1.722613
Hand Right:  X: 0.5275053 ,Y: -0.1517941 ,Z: 1.597159
--------------------------------------
Head:  X: 0.1011297 ,Y: 0.4035276 ,Z: 1.939213
Shoulder Center:  X: 0.06157259 ,Y: 0.1904436 ,Z: 1.944206
Shoulder Left:  X: -0.05505763 ,Y: 0.05951514 ,Z: 1.849687
Shoulder Right:  X: 0.236852 ,Y: 0.03632514 ,Z: 2.022393
Spine:  X: 0.06323332 ,Y: -0.1541366 ,Z: 1.938218
Hip Center:  X: 0.09315991 ,Y: -0.2125622 ,Z: 1.891044
Hip Left:  X: 0.03405366 ,Y: -0.2809081 ,Z: 1.840609
Hip Right:  X: 0.1634885 ,Y: -0.2940661 ,Z: 1.916301
Elbow Left:  X: -0.09255914 ,Y: -0.07367164 ,Z: 1.709265
Wrist Left:  X: 0.04288197 ,Y: -0.112046 ,Z: 1.506498
Hand Left:  X: 0.1501262 ,Y: -0.1236159 ,Z: 1.365624
Elbow Right:  X: 0.3127535 ,Y: -0.1421646 ,Z: 1.940208
Wrist Right:  X: 0.4330141 ,Y: -0.1603432 ,Z: 1.724627
Hand Right:  X: 0.5593237 ,Y: -0.1532488 ,Z: 1.581023
--------------------------------------
