Head:  X: 0.1284862 ,Y: 0.3887842 ,Z: 1.895543
Head:  X: 0.3698437 ,Y: 0.3864157 ,Z: 1.99954
Shoulder Center:  X: 0.3129707 ,Y: 0.1704389 ,Z: 1.922192
Shoulder Left:  X: 0.2254882 ,Y: 0.07577352 ,Z: 1.770507
Shoulder Right:  X: 0.4047413 ,Y: 0.1023377 ,Z: 2.10565
Spine:  X: 0.2181751 ,Y: -0.1914763 ,Z: 1.871351
Hip Center:  X: 0.2210306 ,Y: -0.265824 ,Z: 1.852709
Hip Left:  X: 0.1725219 ,Y: -0.3017822 ,Z: 1.834175
Hip Right:  X: 0.2527356 ,Y: -0.3091674 ,Z: 1.855625
Elbow Left:  X: 0.4697911 ,Y: -0.04941058 ,Z: 1.733495
Wrist Left:  X: 0.6875429 ,Y: -0.08556329 ,Z: 1.879304
Hand Left:  X: 0.7646408 ,Y: -0.08127303 ,Z: 1.929223
Elbow Right:  X: 0.5527841 ,Y: -0.1195076 ,Z: 2.183199
Wrist Right:  X: 0.3891405 ,Y: -0.252148 ,Z: 2.159221
Hand Right:  X: 0.3345926 ,Y: -0.2963615 ,Z: 2.155327
--------------------------------------
Head:  X: 0.3742529 ,Y: 0.4124987 ,Z: 2.00367
Shoulder Center:  X: 0.3225599 ,Y: 0.2267364 ,Z: 1.932621
Shoulder Left:  X: 0.2216998 ,Y: 0.07875362 ,Z: 1.771382
Shoulder Right:  X: 0.4143306 ,Y: 0.1586353 ,Z: 2.116078
Spine:  X: 0.2232763 ,Y: -0.1733014 ,Z: 1.875609
Hip Center:  X: 0.2251823 ,Y: -0.2545218 ,Z: 1.855654
Hip Left:  X: 0.1738093 ,Y: -0.2985902 ,Z: 1.838022
Hip Right:  X: 0.2579289 ,Y: -0.3001106 ,Z: 1.855966
Elbow Left:  X: 0.4694766 ,Y: -0.04193207 ,Z: 1.73259
Wrist Left:  X: 0.6813538 ,Y: -0.06278695 ,Z: 1.871968
Hand Left:  X: 0.7635234 ,Y: -0.05520778 ,Z: 1.914038
Elbow Right:  X: 0.554681 ,Y: -0.0865089 ,Z: 2.176195
Wrist Right:  X: 0.4047797 ,Y: -0.2445611 ,Z: 2.156044
Hand Right:  X: 0.3548126 ,Y: -0.2972451 ,Z: 2.153497
--------------------------------------
Head:  X: 0.352268 ,Y: 0.4143059 ,Z: 1.98375
Shoulder Center:  X: 0.3140109 ,Y: 0.224177 ,Z: 1.930478
Shoulder Left:  X: 0.2166181 ,Y: 0.07816974 ,Z: 1.770309
Shoulder Right:  X: 0.4057815 ,Y: 0.1560759 ,Z: 2.113935
Spine:  X: 0.2211116 ,Y: -0.1724537 ,Z: 1.876102
Hip Center:  X: 0.2240437 ,Y: -0.253606 ,Z: 1.856655
Hip Left:  X: 0.1734525 ,Y: -0.2983395 ,Z: 1.840041
Hip Right:  X: 0.2569737 ,Y: -0.2986715 ,Z: 1.856492
Elbow Left:  X: 0.4662629 ,Y: -0.04231581 ,Z: 1.732811
Wrist Left:  X: 0.6795409 ,Y: -0.06964767 ,Z: 1.872038
Hand Left:  X: 0.7566614 ,Y: -0.07577217 ,Z: 1.917841
Elbow Right:  X: 0.5307785 ,Y: -0.1046425 ,Z: 2.180369
Wrist Right:  X: 0.3734936 ,Y: -0.2636252 ,Z: 2.152697
Hand Right:  X: 0.3210653 ,Y: -0.3166195 ,Z: 2.147717
--------------------------------------
Head:  X: 0.3504779 ,Y: 0.4150667 ,Z: 1.98432
Shoulder Center:  X: 0.3108601 ,Y: 0.2233512 ,Z: 1.930065
Shoulder Left:  X: 0.209129 ,Y: 0.07862017 ,Z: 1.770611
Shoulder Right:  X: 0.4026307 ,Y: 0.15525 ,Z: 2.113522
Spine:  X: 0.2192092 ,Y: -0.1717662 ,Z: 1.877039
Hip Center:  X: 0.2224037 ,Y: -0.2526242 ,Z: 1.857662
Hip Left:  X: 0.1709768 ,Y: -0.2983676 ,Z: 1.84201
Hip Right:  X: 0.2564177 ,Y: -0.2977217 ,Z: 1.857017
Elbow Left:  X: 0.4520999 ,Y: -0.03442752 ,Z: 1.728391
Wrist Left:  X: 0.6759865 ,Y: -0.05348496 ,Z: 1.887423
Hand Left:  X: 0.7232634 ,Y: -0.07515587 ,Z: 1.933515
Elbow Right:  X: 0.5255178 ,Y: -0.1124248 ,Z: 2.183539
Wrist Right:  X: 0.3623467 ,Y: -0.2710377 ,Z: 2.146601
Hand Right:  X: 0.3079564 ,Y: -0.3239087 ,Z: 2.13859
--------------------------------------
Head:  X: 0.3444815 ,Y: 0.4151219 ,Z: 1.984909
Shoulder Center:  X: 0.3065511 ,Y: 0.2210409 ,Z: 1.931347
Shoulder Left:  X: 0.2060745 ,Y: 0.07803036 ,Z: 1.770469
Shoulder Right:  X: 0.3983217 ,Y: 0.1529398 ,Z: 2.114804
Spine:  X: 0.2171435 ,Y: -0.1716847 ,Z: 1.878262
Hip Center:  X: 0.220827 ,Y: -0.2520992 ,Z: 1.859007
Hip Left:  X: 0.1700066 ,Y: -0.2980292 ,Z: 1.843267
Hip Right:  X: 0.2547578 ,Y: -0.2968739 ,Z: 1.858571
Elbow Left:  X: 0.4523362 ,Y: -0.0416642 ,Z: 1.731207
Wrist Left:  X: 0.6928174 ,Y: -0.07297361 ,Z: 1.884574
Hand Left:  X: 0.7862156 ,Y: -0.0746991 ,Z: 1.905123
Elbow Right:  X: 0.5584158 ,Y: -0.1012208 ,Z: 2.183606
Wrist Right:  X: 0.3771066 ,Y: -0.2462027 ,Z: 2.153959
Hand Right:  X: 0.3166702 ,Y: -0.29453 ,Z: 2.148433
--------------------------------------
Head:  X: 0.3420223 ,Y: 0.4135251 ,Z: 1.980455
Shoulder Center:  X: 0.3042272 ,Y: 0.217826 ,Z: 1.927024
Shoulder Left:  X: 0.2013432 ,Y: 0.07785759 ,Z: 1.766746
Shoulder Right:  X: 0.3959979 ,Y: 0.1497249 ,Z: 2.110481
Spine:  X: 0.2158566 ,Y: -0.1725876 ,Z: 1.876749
Hip Center:  X: 0.2197712 ,Y: -0.2525805 ,Z: 1.857855
Hip Left:  X: 0.1685559 ,Y: -0.2988823 ,Z: 1.842568
Hip Right:  X: 0.2543121 ,Y: -0.2973194 ,Z: 1.856919
Elbow Left:  X: 0.4474552 ,Y: -0.0402023 ,Z: 1.717277
Wrist Left:  X: 0.6829014 ,Y: -0.06335288 ,Z: 1.847438
Hand Left:  X: 0.763546 ,Y: -0.0563118 ,Z: 1.876979
Elbow Right:  X: 0.5571272 ,Y: -0.1152014 ,Z: 2.161034
Wrist Right:  X: 0.3628528 ,Y: -0.2491674 ,Z: 2.142175
Hand Right:  X: 0.2980947 ,Y: -0.2938227 ,Z: 2.140289
--------------------------------------
Head:  X: 0.34231 ,Y: 0.4104908 ,Z: 1.973459
Shoulder Center:  X: 0.3016902 ,Y: 0.2175563 ,Z: 1.923786
Shoulder Left:  X: 0.2018348 ,Y: 0.07743257 ,Z: 1.764356
Shoulder Right:  X: 0.3934608 ,Y: 0.1494551 ,Z: 2.107243
Spine:  X: 0.2143256 ,Y: -0.1736718 ,Z: 1.875488
Hip Center:  X: 0.2185069 ,Y: -0.2538167 ,Z: 1.857107
Hip Left:  X: 0.1679102 ,Y: -0.2997017 ,Z: 1.842242
Hip Right:  X: 0.2530313 ,Y: -0.2978908 ,Z: 1.856308
Elbow Left:  X: 0.4522313 ,Y: -0.04269298 ,Z: 1.719951
Wrist Left:  X: 0.678172 ,Y: -0.06363137 ,Z: 1.847459
Hand Left:  X: 0.7647083 ,Y: -0.05045104 ,Z: 1.885577
Elbow Right:  X: 0.5172818 ,Y: -0.114023 ,Z: 2.207835
Wrist Right:  X: 0.3376239 ,Y: -0.261624 ,Z: 2.16306
Hand Right:  X: 0.2777379 ,Y: -0.3108243 ,Z: 2.152551
--------------------------------------
Head:  X: 0.3283703 ,Y: 0.408592 ,Z: 1.976015
Shoulder Center:  X: 0.2978708 ,Y: 0.2183166 ,Z: 1.924061
Shoulder Left:  X: 0.2011341 ,Y: 0.07836916 ,Z: 1.764001
Shoulder Right:  X: 0.3896415 ,Y: 0.1502155 ,Z: 2.107517
Spine:  X: 0.2088419 ,Y: -0.1543018 ,Z: 1.879567
Hip Center:  X: 0.2130797 ,Y: -0.2303854 ,Z: 1.862545
Hip Left:  X: 0.1651492 ,Y: -0.2844505 ,Z: 1.832709
Hip Right:  X: 0.242077 ,Y: -0.2773024 ,Z: 1.876952
Elbow Left:  X: 0.4509648 ,Y: -0.04207509 ,Z: 1.717477
Wrist Left:  X: 0.6783082 ,Y: -0.06006967 ,Z: 1.830886
Hand Left:  X: 0.7648658 ,Y: -0.04866614 ,Z: 1.867197
Elbow Right:  X: 0.4583611 ,Y: -0.1347824 ,Z: 2.194745
Wrist Right:  X: 0.3443878 ,Y: -0.3361503 ,Z: 2.202248
Hand Right:  X: 0.3507821 ,Y: -0.4041165 ,Z: 2.187275
--------------------------------------
Head:  X: 0.3291975 ,Y: 0.4048552 ,Z: 1.97628
Shoulder Center:  X: 0.2950174 ,Y: 0.2184915 ,Z: 1.923832
Shoulder Left:  X: 0.1988218 ,Y: 0.07825892 ,Z: 1.763322
Shoulder Right:  X: 0.386788 ,Y: 0.1503903 ,Z: 2.107288
Spine:  X: 0.2077074 ,Y: -0.1522392 ,Z: 1.879737
Hip Center:  X: 0.212167 ,Y: -0.228182 ,Z: 1.862742
Hip Left:  X: 0.1642482 ,Y: -0.2823926 ,Z: 1.831636
Hip Right:  X: 0.2412204 ,Y: -0.2753969 ,Z: 1.877473
Elbow Left:  X: 0.4459806 ,Y: -0.04615854 ,Z: 1.713795
Wrist Left:  X: 0.6857423 ,Y: -0.07384451 ,Z: 1.826585
Hand Left:  X: 0.7635238 ,Y: -0.06681984 ,Z: 1.849016
Elbow Right:  X: 0.5112379 ,Y: -0.1116961 ,Z: 2.194377
Wrist Right:  X: 0.3449455 ,Y: -0.2706227 ,Z: 2.172254
Hand Right:  X: 0.3808532 ,Y: -0.3271117 ,Z: 2.155014
--------------------------------------
Head:  X: 0.3214616 ,Y: 0.4011682 ,Z: 1.972453
Shoulder Center:  X: 0.2924582 ,Y: 0.2170473 ,Z: 1.920741
Shoulder Left:  X: 0.1959501 ,Y: 0.07717839 ,Z: 1.761244
Shoulder Right:  X: 0.3842289 ,Y: 0.1489461 ,Z: 2.104198
Spine:  X: 0.207348 ,Y: -0.1523632 ,Z: 1.87847
Hip Center:  X: 0.2121029 ,Y: -0.2282044 ,Z: 1.861496
Hip Left:  X: 0.1641449 ,Y: -0.2831211 ,Z: 1.829188
Hip Right:  X: 0.2413114 ,Y: -0.275508 ,Z: 1.876682
Elbow Left:  X: 0.4387037 ,Y: -0.05401275 ,Z: 1.710413
Wrist Left:  X: 0.6758992 ,Y: -0.08336898 ,Z: 1.815168
Hand Left:  X: 0.7401885 ,Y: -0.07879626 ,Z: 1.835647
Elbow Right:  X: 0.5026865 ,Y: -0.1153512 ,Z: 2.182613
Wrist Right:  X: 0.3776699 ,Y: -0.3054348 ,Z: 2.173109
Hand Right:  X: 0.3250384 ,Y: -0.3442911 ,Z: 2.155976
--------------------------------------
Head:  X: 0.2701618 ,Y: 0.3972322 ,Z: 1.931581
Shoulder Center:  X: 0.2389607 ,Y: 0.2118384 ,Z: 1.88536
Shoulder Left:  X: 0.155579 ,Y: 0.0764157 ,Z: 1.751294
Shoulder Right:  X: 0.3307314 ,Y: 0.1437372 ,Z: 2.068818
Spine:  X: 0.1900612 ,Y: -0.1832705 ,Z: 1.865991
Hip Center:  X: 0.2014885 ,Y: -0.2630953 ,Z: 1.852899
Hip Left:  X: 0.1557013 ,Y: -0.3088877 ,Z: 1.837397
Hip Right:  X: 0.2396651 ,Y: -0.3025604 ,Z: 1.859289
Elbow Left:  X: 0.3846571 ,Y: -0.05091474 ,Z: 1.68369
Wrist Left:  X: 0.6660352 ,Y: -0.084369 ,Z: 1.79651
Hand Left:  X: 0.7236136 ,Y: -0.06836642 ,Z: 1.764399
Elbow Right:  X: 0.3724491 ,Y: -0.1513731 ,Z: 2.128581
Wrist Right:  X: 0.6724903 ,Y: -0.1617463 ,Z: 2.168615
Hand Right:  X: 0.772504 ,Y: -0.1652041 ,Z: 2.186371
--------------------------------------
Head:  X: 0.1988533 ,Y: 0.420163 ,Z: 1.82747
Shoulder Center:  X: 0.1659593 ,Y: 0.2016054 ,Z: 1.842914
Shoulder Left:  X: 0.07856712 ,Y: 0.07904065 ,Z: 1.714606
Shoulder Right:  X: 0.25773 ,Y: 0.1335042 ,Z: 2.026371
Spine:  X: 0.1424703 ,Y: -0.139588 ,Z: 1.838133
Hip Center:  X: 0.1606768 ,Y: -0.2085405 ,Z: 1.828495
Hip Left:  X: 0.122833 ,Y: -0.2818713 ,Z: 1.765255
Hip Right:  X: 0.2007736 ,Y: -0.2933498 ,Z: 1.880486
Elbow Left:  X: 0.3188527 ,Y: -0.02306458 ,Z: 1.621031
Wrist Left:  X: 0.6180205 ,Y: -0.02433223 ,Z: 1.699546
Hand Left:  X: 0.6847376 ,Y: -0.01617306 ,Z: 1.695197
Elbow Right:  X: 0.3382677 ,Y: -0.1609655 ,Z: 2.069088
Wrist Right:  X: 0.5936407 ,Y: -0.1467355 ,Z: 2.082702
Hand Right:  X: 0.678765 ,Y: -0.1419922 ,Z: 2.091664
--------------------------------------
Head:  X: 0.1949589 ,Y: 0.3863809 ,Z: 1.858964
Shoulder Center:  X: 0.1532328 ,Y: 0.2069916 ,Z: 1.844469
Shoulder Left:  X: 0.06203143 ,Y: 0.0807118 ,Z: 1.711765
Shoulder Right:  X: 0.2450034 ,Y: 0.1388904 ,Z: 2.027927
Spine:  X: 0.1402215 ,Y: -0.1375402 ,Z: 1.842405
Hip Center:  X: 0.1590789 ,Y: -0.206115 ,Z: 1.832711
Hip Left:  X: 0.1211253 ,Y: -0.283773 ,Z: 1.769881
Hip Right:  X: 0.2012416 ,Y: -0.2916293 ,Z: 1.885874
Elbow Left:  X: 0.2951507 ,Y: -0.006353147 ,Z: 1.608931
Wrist Left:  X: 0.5983143 ,Y: 0.00202494 ,Z: 1.680796
Hand Left:  X: 0.6993688 ,Y: 0.004817636 ,Z: 1.709181
Elbow Right:  X: 0.3337113 ,Y: -0.1555834 ,Z: 2.069998
Wrist Right:  X: 0.5987074 ,Y: -0.1575709 ,Z: 2.074743
Hand Right:  X: 0.6870395 ,Y: -0.1582334 ,Z: 2.080755
--------------------------------------
Head:  X: 0.252773 ,Y: 0.4040211 ,Z: 1.906027
Shoulder Center:  X: 0.1934947 ,Y: 0.2287989 ,Z: 1.871968
Shoulder Left:  X: 0.08036247 ,Y: 0.09255621 ,Z: 1.730166
Shoulder Right:  X: 0.2852654 ,Y: 0.1606978 ,Z: 2.055425
Spine:  X: 0.1556849 ,Y: -0.1200924 ,Z: 1.858374
Hip Center:  X: 0.1692574 ,Y: -0.1945866 ,Z: 1.845254
Hip Left:  X: 0.1201264 ,Y: -0.2651183 ,Z: 1.785969
Hip Right:  X: 0.2092948 ,Y: -0.2705482 ,Z: 1.888836
Elbow Left:  X: 0.3458927 ,Y: 0.06057045 ,Z: 1.629763
Wrist Left:  X: 0.635461 ,Y: 0.08581659 ,Z: 1.714761
Hand Left:  X: 0.702496 ,Y: 0.1014307 ,Z: 1.712299
Elbow Right:  X: 0.3256685 ,Y: -0.1512892 ,Z: 2.071613
Wrist Right:  X: 0.5706306 ,Y: -0.2383491 ,Z: 2.080584
Hand Right:  X: 0.6522846 ,Y: -0.2673691 ,Z: 2.088015
--------------------------------------
Head:  X: 0.245112 ,Y: 0.4112784 ,Z: 1.924153
Shoulder Center:  X: 0.191553 ,Y: 0.2338417 ,Z: 1.887587
Shoulder Left:  X: 0.09470793 ,Y: 0.09998806 ,Z: 1.751441
Shoulder Right:  X: 0.2833236 ,Y: 0.1657405 ,Z: 2.071044
Spine:  X: 0.156288 ,Y: -0.1062901 ,Z: 1.867962
Hip Center:  X: 0.1712821 ,Y: -0.1702844 ,Z: 1.854764
Hip Left:  X: 0.1275827 ,Y: -0.2499954 ,Z: 1.78607
Hip Right:  X: 0.2087617 ,Y: -0.2668352 ,Z: 1.901329
Elbow Left:  X: 0.3545653 ,Y: 0.0583489 ,Z: 1.654171
Wrist Left:  X: 0.6459083 ,Y: 0.07834519 ,Z: 1.742314
Hand Left:  X: 0.7111635 ,Y: 0.0995684 ,Z: 1.733755
Elbow Right:  X: 0.331489 ,Y: -0.1473835 ,Z: 2.088641
Wrist Right:  X: 0.5811088 ,Y: -0.2236038 ,Z: 2.094546
Hand Right:  X: 0.6643154 ,Y: -0.2490106 ,Z: 2.100969
--------------------------------------
Head:  X: 0.2240585 ,Y: 0.4076448 ,Z: 1.919741
Shoulder Center:  X: 0.1738561 ,Y: 0.2251201 ,Z: 1.885362
Shoulder Left:  X: 0.08307058 ,Y: 0.09745333 ,Z: 1.758999
Shoulder Right:  X: 0.2656268 ,Y: 0.1570189 ,Z: 2.068819
Spine:  X: 0.1480908 ,Y: -0.1168116 ,Z: 1.865221
Hip Center:  X: 0.1649768 ,Y: -0.1846533 ,Z: 1.852652
Hip Left:  X: 0.1257377 ,Y: -0.2609059 ,Z: 1.787905
Hip Right:  X: 0.2040409 ,Y: -0.2750776 ,Z: 1.90147
Elbow Left:  X: 0.3335016 ,Y: 0.04862875 ,Z: 1.650229
Wrist Left:  X: 0.6329585 ,Y: 0.07162753 ,Z: 1.722792
Hand Left:  X: 0.700645 ,Y: 0.08699985 ,Z: 1.714493
Elbow Right:  X: 0.3169448 ,Y: -0.1563126 ,Z: 2.091404
Wrist Right:  X: 0.6097081 ,Y: -0.1828398 ,Z: 2.108093
Hand Right:  X: 0.7072959 ,Y: -0.1916822 ,Z: 2.118119
--------------------------------------
Head:  X: 0.2133542 ,Y: 0.4065775 ,Z: 1.917752
Shoulder Center:  X: 0.167203 ,Y: 0.2257267 ,Z: 1.881741
Shoulder Left:  X: 0.07902922 ,Y: 0.09885865 ,Z: 1.760222
Shoulder Right:  X: 0.2589737 ,Y: 0.1576256 ,Z: 2.065198
Spine:  X: 0.1441756 ,Y: -0.1025898 ,Z: 1.865398
Hip Center:  X: 0.1610484 ,Y: -0.1683445 ,Z: 1.852455
Hip Left:  X: 0.1218852 ,Y: -0.245572 ,Z: 1.778444
Hip Right:  X: 0.1993957 ,Y: -0.2677975 ,Z: 1.90884
Elbow Left:  X: 0.3358213 ,Y: 0.05536496 ,Z: 1.65056
Wrist Left:  X: 0.5669689 ,Y: 0.0730385 ,Z: 1.691171
Hand Left:  X: 0.6553767 ,Y: 0.08330048 ,Z: 1.726177
Elbow Right:  X: 0.3128077 ,Y: -0.1553892 ,Z: 2.092135
Wrist Right:  X: 0.6026264 ,Y: -0.1850924 ,Z: 2.113309
Hand Right:  X: 0.6992327 ,Y: -0.1949934 ,Z: 2.124835
--------------------------------------
Head:  X: 0.2339984 ,Y: 0.4048266 ,Z: 1.922613
