--------------------------------------
Head:  X: -0.02400698 ,Y: 0.4923835 ,Z: 1.709849
Shoulder Center:  X: -0.04709537 ,Y: 0.3137674 ,Z: 1.705697
Shoulder Left:  X: -0.1222939 ,Y: 0.1911684 ,Z: 1.628884
Shoulder Right:  X: 0.06895173 ,Y: 0.3087081 ,Z: 1.75275
Spine:  X: -0.03325496 ,Y: 0.02244706 ,Z: 1.738091
Hip Center:  X: -0.03044762 ,Y: -0.03581762 ,Z: 1.747328
Hip Left:  X: -0.06609562 ,Y: -0.1085235 ,Z: 1.718177
Hip Right:  X: 0.01123438 ,Y: -0.09029592 ,Z: 1.787178
Elbow Left:  X: -0.1019463 ,Y: 0.007676796 ,Z: 1.527678
Wrist Left:  X: 0.04807176 ,Y: 0.01852251 ,Z: 1.423026
Hand Left:  X: 0.1823074 ,Y: 0.05230471 ,Z: 1.373987
Elbow Right:  X: 0.153914 ,Y: 0.09283875 ,Z: 1.788377
Wrist Right:  X: 0.3073502 ,Y: 0.05687938 ,Z: 1.604504
Hand Right:  X: 0.3667144 ,Y: 0.06836481 ,Z: 1.595441
--------------------------------------
Head:  X: -0.02625064 ,Y: 0.4930909 ,Z: 1.711275
Shoulder Center:  X: -0.04712982 ,Y: 0.313811 ,Z: 1.705766
Shoulder Left:  X: -0.1223291 ,Y: 0.1911857 ,Z: 1.628851
Shoulder Right:  X: 0.06877848 ,Y: 0.3085518 ,Z: 1.752747
Spine:  X: -0.03321829 ,Y: 0.02248714 ,Z: 1.738156
Hip Center:  X: -0.03039156 ,Y: -0.03577233 ,Z: 1.747402
Hip Left:  X: -0.06600944 ,Y: -0.1085002 ,Z: 1.718224
Hip Right:  X: 0.01133456 ,Y: -0.09016454 ,Z: 1.787323
Elbow Left:  X: -0.1019891 ,Y: 0.0007944005 ,Z: 1.529926
Wrist Left:  X: 0.04632661 ,Y: 0.01885386 ,Z: 1.42391
Hand Left:  X: 0.1825284 ,Y: 0.05234501 ,Z: 1.374238
Elbow Right:  X: 0.1532605 ,Y: 0.09274583 ,Z: 1.788589
Wrist Right:  X: 0.307656 ,Y: 0.0571868 ,Z: 1.603967
Hand Right:  X: 0.3664323 ,Y: 0.06704582 ,Z: 1.59363
--------------------------------------
Head:  X: -0.02636375 ,Y: 0.4931162 ,Z: 1.711368
Shoulder Center:  X: -0.04721153 ,Y: 0.313953 ,Z: 1.705775
Shoulder Left:  X: -0.122308 ,Y: 0.1911985 ,Z: 1.628785
Shoulder Right:  X: 0.06842562 ,Y: 0.3082635 ,Z: 1.752485
Spine:  X: -0.0331527 ,Y: 0.02250382 ,Z: 1.738179
Hip Center:  X: -0.03027903 ,Y: -0.03577035 ,Z: 1.747429
Hip Left:  X: -0.06583118 ,Y: -0.1084763 ,Z: 1.718143
Hip Right:  X: 0.01157952 ,Y: -0.09018295 ,Z: 1.787477
Elbow Left:  X: -0.09966205 ,Y: 0.01321409 ,Z: 1.519267
Wrist Left:  X: 0.05353186 ,Y: 0.01866988 ,Z: 1.419868
Hand Left:  X: 0.1798432 ,Y: 0.05102076 ,Z: 1.374014
Elbow Right:  X: 0.1529381 ,Y: 0.09265259 ,Z: 1.788494
Wrist Right:  X: 0.307814 ,Y: 0.05750183 ,Z: 1.60386
Hand Right:  X: 0.3643613 ,Y: 0.06596586 ,Z: 1.593228
--------------------------------------
Head:  X: -0.02642089 ,Y: 0.4931332 ,Z: 1.711462
Shoulder Center:  X: -0.04718135 ,Y: 0.3140426 ,Z: 1.705793
Shoulder Left:  X: -0.1223439 ,Y: 0.1912587 ,Z: 1.628787
Shoulder Right:  X: 0.06823677 ,Y: 0.3082175 ,Z: 1.752505
Spine:  X: -0.0331298 ,Y: 0.02253069 ,Z: 1.738219
Hip Center:  X: -0.03025888 ,Y: -0.03575141 ,Z: 1.747476
Hip Left:  X: -0.06585966 ,Y: -0.1084434 ,Z: 1.718136
Hip Right:  X: 0.0117801 ,Y: -0.09032965 ,Z: 1.787737
Elbow Left:  X: -0.09306285 ,Y: 0.01240391 ,Z: 1.496051
Wrist Left:  X: 0.06925479 ,Y: 0.0196077 ,Z: 1.415344
Hand Left:  X: 0.1723573 ,Y: 0.05022531 ,Z: 1.37452
Elbow Right:  X: 0.1534556 ,Y: 0.09270763 ,Z: 1.787372
Wrist Right:  X: 0.3089256 ,Y: 0.05782165 ,Z: 1.602674
Hand Right:  X: 0.363961 ,Y: 0.06576794 ,Z: 1.593173
--------------------------------------
Head:  X: -0.02652532 ,Y: 0.493306 ,Z: 1.711706
Shoulder Center:  X: -0.04721037 ,Y: 0.3141664 ,Z: 1.705889
Shoulder Left:  X: -0.122408 ,Y: 0.1913354 ,Z: 1.628799
Shoulder Right:  X: 0.06829092 ,Y: 0.3087926 ,Z: 1.752991
Spine:  X: -0.03311485 ,Y: 0.02300138 ,Z: 1.738076
Hip Center:  X: -0.03023339 ,Y: -0.03517038 ,Z: 1.747254
Hip Left:  X: -0.06590577 ,Y: -0.1080642 ,Z: 1.717381
Hip Right:  X: 0.01185645 ,Y: -0.09008379 ,Z: 1.787808
Elbow Left:  X: -0.09190184 ,Y: 0.01208907 ,Z: 1.493546
Wrist Left:  X: 0.07121114 ,Y: 0.01999703 ,Z: 1.415025
Hand Left:  X: 0.1707035 ,Y: 0.0503907 ,Z: 1.374916
Elbow Right:  X: 0.152966 ,Y: 0.09310967 ,Z: 1.787554
Wrist Right:  X: 0.308746 ,Y: 0.05748178 ,Z: 1.601641
Hand Right:  X: 0.364625 ,Y: 0.06588259 ,Z: 1.593109
--------------------------------------
Head:  X: -0.02674219 ,Y: 0.49339 ,Z: 1.711959
Shoulder Center:  X: -0.04727505 ,Y: 0.3143346 ,Z: 1.705956
Shoulder Left:  X: -0.1224174 ,Y: 0.1913497 ,Z: 1.628826
Shoulder Right:  X: 0.0681152 ,Y: 0.3088244 ,Z: 1.75293
Spine:  X: -0.03303727 ,Y: 0.02293924 ,Z: 1.73809
Hip Center:  X: -0.03009031 ,Y: -0.03531676 ,Z: 1.747258
Hip Left:  X: -0.06577779 ,Y: -0.1080702 ,Z: 1.717447
Hip Right:  X: 0.01203493 ,Y: -0.09007757 ,Z: 1.787686
Elbow Left:  X: -0.07877579 ,Y: 0.01369084 ,Z: 1.483633
Wrist Left:  X: 0.08644504 ,Y: 0.02076462 ,Z: 1.410678
Hand Left:  X: 0.1745595 ,Y: 0.05159355 ,Z: 1.373831
Elbow Right:  X: 0.1528024 ,Y: 0.09327734 ,Z: 1.78743
Wrist Right:  X: 0.3095728 ,Y: 0.05723489 ,Z: 1.600992
Hand Right:  X: 0.3680736 ,Y: 0.06626076 ,Z: 1.596987
--------------------------------------
Head:  X: -0.02693911 ,Y: 0.4932998 ,Z: 1.712239
Shoulder Center:  X: -0.04743971 ,Y: 0.3144445 ,Z: 1.705997
Shoulder Left:  X: -0.1224572 ,Y: 0.1914261 ,Z: 1.628851
Shoulder Right:  X: 0.06773527 ,Y: 0.3095422 ,Z: 1.753138
Spine:  X: -0.03309484 ,Y: 0.02310165 ,Z: 1.738035
Hip Center:  X: -0.03013548 ,Y: -0.03513571 ,Z: 1.747187
Hip Left:  X: -0.06589243 ,Y: -0.1079158 ,Z: 1.717173
Hip Right:  X: 0.01205841 ,Y: -0.09001145 ,Z: 1.787723
Elbow Left:  X: -0.07822119 ,Y: 0.01355904 ,Z: 1.482859
Wrist Left:  X: 0.08712275 ,Y: 0.02115986 ,Z: 1.410578
Hand Left:  X: 0.1746129 ,Y: 0.05199309 ,Z: 1.373028
Elbow Right:  X: 0.1524106 ,Y: 0.09404142 ,Z: 1.78727
Wrist Right:  X: 0.3096794 ,Y: 0.05709582 ,Z: 1.600881
Hand Right:  X: 0.3691692 ,Y: 0.0652515 ,Z: 1.597911
--------------------------------------
Head:  X: -0.02696131 ,Y: 0.4933693 ,Z: 1.71241
Shoulder Center:  X: -0.04745037 ,Y: 0.3146254 ,Z: 1.706097
Shoulder Left:  X: -0.1225311 ,Y: 0.1916254 ,Z: 1.628906
Shoulder Right:  X: 0.06770337 ,Y: 0.3095521 ,Z: 1.753137
Spine:  X: -0.03314264 ,Y: 0.02339824 ,Z: 1.738072
Hip Center:  X: -0.03020013 ,Y: -0.0348125 ,Z: 1.747218
Hip Left:  X: -0.06599471 ,Y: -0.1074379 ,Z: 1.717233
Hip Right:  X: 0.01201351 ,Y: -0.0898823 ,Z: 1.787734
Elbow Left:  X: -0.0762945 ,Y: 0.01355215 ,Z: 1.480957
Wrist Left:  X: 0.08933491 ,Y: 0.02198287 ,Z: 1.409871
Hand Left:  X: 0.1760346 ,Y: 0.05221663 ,Z: 1.372441
Elbow Right:  X: 0.1525337 ,Y: 0.09404573 ,Z: 1.78642
Wrist Right:  X: 0.3095877 ,Y: 0.05720806 ,Z: 1.600996
Hand Right:  X: 0.3691325 ,Y: 0.06318297 ,Z: 1.597472
--------------------------------------
Head:  X: -0.02694861 ,Y: 0.4932501 ,Z: 1.712533
Shoulder Center:  X: -0.04752036 ,Y: 0.3146054 ,Z: 1.706172
Shoulder Left:  X: -0.1225416 ,Y: 0.1916254 ,Z: 1.628946
Shoulder Right:  X: 0.06753166 ,Y: 0.3094293 ,Z: 1.753229
Spine:  X: -0.03315617 ,Y: 0.02342861 ,Z: 1.738103
Hip Center:  X: -0.03021157 ,Y: -0.03476747 ,Z: 1.747247
Hip Left:  X: -0.06600349 ,Y: -0.1073457 ,Z: 1.71725
Hip Right:  X: 0.01201328 ,Y: -0.08988224 ,Z: 1.787767
Elbow Left:  X: -0.07509697 ,Y: 0.01386764 ,Z: 1.479691
Wrist Left:  X: 0.09078217 ,Y: 0.02236743 ,Z: 1.40967
Hand Left:  X: 0.177081 ,Y: 0.05235564 ,Z: 1.372173
Elbow Right:  X: 0.1523739 ,Y: 0.09408578 ,Z: 1.786423
Wrist Right:  X: 0.3099976 ,Y: 0.05738502 ,Z: 1.600992
Hand Right:  X: 0.3693196 ,Y: 0.06348463 ,Z: 1.594627
--------------------------------------
Head:  X: -0.02703099 ,Y: 0.4933136 ,Z: 1.712718
Shoulder Center:  X: -0.04759226 ,Y: 0.3147112 ,Z: 1.706253
Shoulder Left:  X: -0.1226259 ,Y: 0.1917833 ,Z: 1.628876
Shoulder Right:  X: 0.06749599 ,Y: 0.3094459 ,Z: 1.75325
Spine:  X: -0.03317172 ,Y: 0.02366184 ,Z: 1.738037
Hip Center:  X: -0.03021639 ,Y: -0.03449477 ,Z: 1.747145
Hip Left:  X: -0.06589909 ,Y: -0.1072437 ,Z: 1.716768
Hip Right:  X: 0.01196747 ,Y: -0.08961098 ,Z: 1.787872
Elbow Left:  X: -0.07526354 ,Y: 0.01384288 ,Z: 1.479708
Wrist Left:  X: 0.0905332 ,Y: 0.02251172 ,Z: 1.409725
Hand Left:  X: 0.1768106 ,Y: 0.05244056 ,Z: 1.372232
Elbow Right:  X: 0.1523762 ,Y: 0.09420799 ,Z: 1.7863
Wrist Right:  X: 0.3138819 ,Y: 0.06044345 ,Z: 1.602995
Hand Right:  X: 0.3693673 ,Y: 0.06294527 ,Z: 1.591406
--------------------------------------
Head:  X: -0.02707248 ,Y: 0.4933231 ,Z: 1.712961
Shoulder Center:  X: -0.04760436 ,Y: 0.3147524 ,Z: 1.706316
Shoulder Left:  X: -0.1226259 ,Y: 0.1917836 ,Z: 1.6289
Shoulder Right:  X: 0.06743693 ,Y: 0.3093221 ,Z: 1.753289
Spine:  X: -0.03318305 ,Y: 0.02370677 ,Z: 1.738115
Hip Center:  X: -0.03023071 ,Y: -0.03444957 ,Z: 1.747234
Hip Left:  X: -0.06597299 ,Y: -0.1071029 ,Z: 1.716913
Hip Right:  X: 0.01197756 ,Y: -0.08959733 ,Z: 1.78796
Elbow Left:  X: -0.08220349 ,Y: 0.01179576 ,Z: 1.481969
Wrist Left:  X: 0.08344415 ,Y: 0.02282612 ,Z: 1.412188
Hand Left:  X: 0.1670877 ,Y: 0.05281907 ,Z: 1.37358
Elbow Right:  X: 0.1517316 ,Y: 0.09410663 ,Z: 1.786858
Wrist Right:  X: 0.3128737 ,Y: 0.06083084 ,Z: 1.603255
Hand Right:  X: 0.3663371 ,Y: 0.06205294 ,Z: 1.589878
--------------------------------------
Head:  X: -0.02735288 ,Y: 0.4934374 ,Z: 1.713289
Shoulder Center:  X: -0.04765574 ,Y: 0.3148028 ,Z: 1.706365
Shoulder Left:  X: -0.1226234 ,Y: 0.1917966 ,Z: 1.628922
Shoulder Right:  X: 0.06762313 ,Y: 0.3089775 ,Z: 1.753621
Spine:  X: -0.03294735 ,Y: 0.02339766 ,Z: 1.738165
Hip Center:  X: -0.02984552 ,Y: -0.03496088 ,Z: 1.747295
Hip Left:  X: -0.06558385 ,Y: -0.1074924 ,Z: 1.717039
Hip Right:  X: 0.01243698 ,Y: -0.08986466 ,Z: 1.787929
Elbow Left:  X: -0.08256667 ,Y: 0.01176728 ,Z: 1.48202
Wrist Left:  X: 0.08301424 ,Y: 0.02285908 ,Z: 1.412322
Hand Left:  X: 0.1667751 ,Y: 0.05283165 ,Z: 1.373652
Elbow Right:  X: 0.1523052 ,Y: 0.09392108 ,Z: 1.786701
Wrist Right:  X: 0.3115435 ,Y: 0.06030099 ,Z: 1.601557
Hand Right:  X: 0.3614784 ,Y: 0.06132368 ,Z: 1.590281
--------------------------------------
Head:  X: -0.02740724 ,Y: 0.4935008 ,Z: 1.713465
Shoulder Center:  X: -0.0477135 ,Y: 0.3149402 ,Z: 1.706328
Shoulder Left:  X: -0.1226056 ,Y: 0.1917942 ,Z: 1.628974
Shoulder Right:  X: 0.06762209 ,Y: 0.3088115 ,Z: 1.753744
Spine:  X: -0.03282326 ,Y: 0.02334003 ,Z: 1.738296
Hip Center:  X: -0.02964438 ,Y: -0.03508417 ,Z: 1.747512
Hip Left:  X: -0.06515571 ,Y: -0.1073771 ,Z: 1.717785
Hip Right:  X: 0.01259688 ,Y: -0.08986611 ,Z: 1.787978
Elbow Left:  X: -0.07903007 ,Y: 0.01222118 ,Z: 1.480011
Wrist Left:  X: 0.08681527 ,Y: 0.02308283 ,Z: 1.411286
Hand Left:  X: 0.1705264 ,Y: 0.05433179 ,Z: 1.372255
Elbow Right:  X: 0.1522906 ,Y: 0.09385183 ,Z: 1.786718
Wrist Right:  X: 0.3106469 ,Y: 0.05954986 ,Z: 1.601052
Hand Right:  X: 0.3592818 ,Y: 0.06068958 ,Z: 1.590601
--------------------------------------
Head:  X: -0.02751055 ,Y: 0.4936442 ,Z: 1.713756
Shoulder Center:  X: -0.04778492 ,Y: 0.3150612 ,Z: 1.706292
Shoulder Left:  X: -0.1226672 ,Y: 0.1917148 ,Z: 1.628842
Shoulder Right:  X: 0.06751763 ,Y: 0.3086876 ,Z: 1.753826
Spine:  X: -0.03283099 ,Y: 0.02326556 ,Z: 1.738327
Hip Center:  X: -0.02965412 ,Y: -0.03522504 ,Z: 1.74756
Hip Left:  X: -0.06514952 ,Y: -0.1073861 ,Z: 1.718026
Hip Right:  X: 0.01256542 ,Y: -0.08994716 ,Z: 1.787855
Elbow Left:  X: -0.07986037 ,Y: 0.01218648 ,Z: 1.480346
Wrist Left:  X: 0.08587651 ,Y: 0.02301054 ,Z: 1.411556
Hand Left:  X: 0.1682606 ,Y: 0.05451789 ,Z: 1.37143
Elbow Right:  X: 0.151965 ,Y: 0.09378895 ,Z: 1.786867
Wrist Right:  X: 0.3140756 ,Y: 0.059969 ,Z: 1.604755
Hand Right:  X: 0.3593068 ,Y: 0.06068974 ,Z: 1.590517
--------------------------------------
Head:  X: -0.0275083 ,Y: 0.4935797 ,Z: 1.713781
Shoulder Center:  X: -0.04749344 ,Y: 0.3148256 ,Z: 1.706345
Shoulder Left:  X: -0.1225908 ,Y: 0.1910834 ,Z: 1.628479
Shoulder Right:  X: 0.0678198 ,Y: 0.308173 ,Z: 1.754296
Spine:  X: -0.03287736 ,Y: 0.023237 ,Z: 1.738397
Hip Center:  X: -0.02978242 ,Y: -0.03523843 ,Z: 1.747663
Hip Left:  X: -0.06554966 ,Y: -0.1076068 ,Z: 1.718016
Hip Right:  X: 0.01231736 ,Y: -0.09005941 ,Z: 1.788243
Elbow Left:  X: -0.077382 ,Y: 0.01279621 ,Z: 1.479142
Wrist Left:  X: 0.08848226 ,Y: 0.02303133 ,Z: 1.410859
Hand Left:  X: 0.17208 ,Y: 0.05493265 ,Z: 1.371328
Elbow Right:  X: 0.1519712 ,Y: 0.09321032 ,Z: 1.787065
Wrist Right:  X: 0.3128179 ,Y: 0.05930698 ,Z: 1.603921
Hand Right:  X: 0.3605287 ,Y: 0.06050857 ,Z: 1.591121
--------------------------------------
Head:  X: -0.02748792 ,Y: 0.4935988 ,Z: 1.713826
Shoulder Center:  X: -0.04751098 ,Y: 0.3148601 ,Z: 1.70635
Shoulder Left:  X: -0.1226547 ,Y: 0.1917315 ,Z: 1.628803
Shoulder Right:  X: 0.06764372 ,Y: 0.3083581 ,Z: 1.75386
Spine:  X: -0.03302012 ,Y: 0.02336298 ,Z: 1.738407
Hip Center:  X: -0.02999062 ,Y: -0.0350639 ,Z: 1.747678
Hip Left:  X: -0.06570568 ,Y: -0.1074392 ,Z: 1.717985
Hip Right:  X: 0.01189573 ,Y: -0.08974235 ,Z: 1.788317
Elbow Left:  X: -0.07417575 ,Y: 0.01349316 ,Z: 1.477999
Wrist Left:  X: 0.09167752 ,Y: 0.02299778 ,Z: 1.409817
Hand Left:  X: 0.1761601 ,Y: 0.05451498 ,Z: 1.370268
Elbow Right:  X: 0.1520283 ,Y: 0.09352975 ,Z: 1.78629
Wrist Right:  X: 0.3126337 ,Y: 0.05881749 ,Z: 1.603239
Hand Right:  X: 0.3611129 ,Y: 0.05909209 ,Z: 1.592388
--------------------------------------
