Head:  X: 0.2466217 ,Y: 0.5358164 ,Z: 2.155253
Wrist Right:  X: 0.5033521 ,Y: 0.04325587 ,Z: 1.912017
Hand Right:  X: 0.5008673 ,Y: 0.02810829 ,Z: 1.854406
Knee Left:  X: 0.3175946 ,Y: -0.2514071 ,Z: 1.806611
Ankle Left:  X: 0.3009328 ,Y: -0.5995343 ,Z: 1.753729
Knee Right:  X: 0.310581 ,Y: -0.4021854 ,Z: 1.807656
Ankle Right:  X: 0.312971 ,Y: -0.656534 ,Z: 1.740655
--------------------------------------
Head:  X: 0.2522716 ,Y: 0.5342641 ,Z: 2.166174
Shoulder Center:  X: 0.2595606 ,Y: 0.3338408 ,Z: 2.165562
Shoulder Left:  X: 0.120382 ,Y: 0.2562415 ,Z: 2.118134
Shoulder Right:  X: 0.4007849 ,Y: 0.2309456 ,Z: 2.204107
Spine:  X: 0.2391084 ,Y: 0.08744226 ,Z: 2.173362
Hip Center:  X: 0.2415848 ,Y: 0.03925667 ,Z: 2.155572
Hip Left:  X: 0.1737041 ,Y: -0.01543439 ,Z: 2.143051
Hip Right:  X: 0.3003108 ,Y: -0.03565114 ,Z: 2.159266
Elbow Left:  X: 0.06577693 ,Y: 0.09404663 ,Z: 2.01241
Wrist Left:  X: 0.125614 ,Y: 0.07397841 ,Z: 1.806538
Hand Left:  X: 0.1455155 ,Y: 0.0673038 ,Z: 1.741323
Elbow Right:  X: 0.4573713 ,Y: 0.07100283 ,Z: 2.097363
Wrist Right:  X: 0.4992342 ,Y: 0.04953624 ,Z: 1.902555
Hand Right:  X: 0.5057075 ,Y: 0.05613151 ,Z: 1.859252
Knee Left:  X: 0.3183216 ,Y: -0.2521002 ,Z: 1.806488
Ankle Left:  X: 0.3012319 ,Y: -0.6005015 ,Z: 1.753507
Knee Right:  X: 0.3212562 ,Y: -0.3307289 ,Z: 1.806469
Ankle Right:  X: 0.3121805 ,Y: -0.6122938 ,Z: 1.749101
--------------------------------------
Head:  X: 0.2546001 ,Y: 0.5351919 ,Z: 2.167346
Shoulder Center:  X: 0.2627308 ,Y: 0.3350568 ,Z: 2.166139
Shoulder Left:  X: 0.1216634 ,Y: 0.2572246 ,Z: 2.118403
Shoulder Right:  X: 0.4024566 ,Y: 0.230645 ,Z: 2.2061
Spine:  X: 0.2413989 ,Y: 0.08882925 ,Z: 2.174354
Hip Center:  X: 0.2447661 ,Y: 0.04088971 ,Z: 2.155135
Hip Left:  X: 0.1772109 ,Y: -0.01378678 ,Z: 2.142652
Hip Right:  X: 0.305343 ,Y: -0.03416456 ,Z: 2.158417
Elbow Left:  X: 0.06666337 ,Y: 0.09254327 ,Z: 2.010313
Wrist Left:  X: 0.1265129 ,Y: 0.07312781 ,Z: 1.805422
Hand Left:  X: 0.1467803 ,Y: 0.06655298 ,Z: 1.739352
Elbow Right:  X: 0.4526602 ,Y: 0.06950623 ,Z: 2.104541
Wrist Right:  X: 0.5051269 ,Y: 0.05439883 ,Z: 1.91507
Hand Right:  X: 0.5036432 ,Y: 0.02562233 ,Z: 1.853367
Knee Left:  X: 0.3186176 ,Y: -0.252309 ,Z: 1.806482
Ankle Left:  X: 0.3015237 ,Y: -0.5997781 ,Z: 1.753779
Knee Right:  X: 0.3252078 ,Y: -0.328554 ,Z: 1.804663
Ankle Right:  X: 0.3127677 ,Y: -0.6141587 ,Z: 1.748454
--------------------------------------
Head:  X: 0.2581109 ,Y: 0.5350655 ,Z: 2.168908
Shoulder Center:  X: 0.2621907 ,Y: 0.3378536 ,Z: 2.166492
Shoulder Left:  X: 0.1230215 ,Y: 0.2584217 ,Z: 2.119565
Shoulder Right:  X: 0.4089381 ,Y: 0.231559 ,Z: 2.211522
Spine:  X: 0.2420572 ,Y: 0.09150969 ,Z: 2.175167
Hip Center:  X: 0.2458376 ,Y: 0.04371446 ,Z: 2.155609
Hip Left:  X: 0.1776814 ,Y: -0.01226474 ,Z: 2.142832
Hip Right:  X: 0.306902 ,Y: -0.03265052 ,Z: 2.159046
Elbow Left:  X: 0.06723662 ,Y: 0.09322582 ,Z: 2.010232
Wrist Left:  X: 0.1249255 ,Y: 0.0734377 ,Z: 1.807635
Hand Left:  X: 0.1458324 ,Y: 0.06626634 ,Z: 1.737757
Elbow Right:  X: 0.4571786 ,Y: 0.07220457 ,Z: 2.111509
Wrist Right:  X: 0.5046206 ,Y: 0.03834449 ,Z: 1.926073
Hand Right:  X: 0.5051887 ,Y: 0.06500926 ,Z: 1.873932
Knee Left:  X: 0.3179341 ,Y: -0.2509426 ,Z: 1.806358
Ankle Left:  X: 0.3017181 ,Y: -0.5984415 ,Z: 1.753857
Knee Right:  X: 0.3301181 ,Y: -0.3275885 ,Z: 1.804355
Ankle Right:  X: 0.3137938 ,Y: -0.613995 ,Z: 1.748672
