Head:  X: 0.3106834 ,Y: 0.5603585 ,Z: 2.071003
Knee Left:  X: 0.2682335 ,Y: -0.3313071 ,Z: 1.802542
Ankle Left:  X: 0.2687709 ,Y: -0.6201223 ,Z: 1.752493
Knee Right:  X: 0.4733782 ,Y: -0.344933 ,Z: 1.828836
Ankle Right:  X: 0.4955702 ,Y: -0.6100842 ,Z: 1.781468
--------------------------------------
Head:  X: 0.3320812 ,Y: 0.5584599 ,Z: 2.070995
Shoulder Center:  X: 0.3365665 ,Y: 0.364288 ,Z: 2.060692
Shoulder Left:  X: 0.1888565 ,Y: 0.2897684 ,Z: 2.049773
Shoulder Right:  X: 0.4791684 ,Y: 0.2572844 ,Z: 2.112246
Spine:  X: 0.328068 ,Y: 0.07640013 ,Z: 2.084558
Hip Center:  X: 0.3263356 ,Y: 0.01897944 ,Z: 2.09203
Hip Left:  X: 0.2590775 ,Y: -0.04655177 ,Z: 2.077199
Hip Right:  X: 0.3896278 ,Y: -0.05048312 ,Z: 2.114963
Elbow Left:  X: 0.1283662 ,Y: 0.07244062 ,Z: 1.955426
Wrist Left:  X: 0.1669182 ,Y: 0.2105435 ,Z: 1.825914
Hand Left:  X: 0.1818593 ,Y: 0.2199264 ,Z: 1.7883
Elbow Right:  X: 0.5520878 ,Y: 0.07547418 ,Z: 2.055231
Wrist Right:  X: 0.5478233 ,Y: 0.2170528 ,Z: 1.923645
Hand Right:  X: 0.5579531 ,Y: 0.2226762 ,Z: 1.900865
Knee Left:  X: 0.2681444 ,Y: -0.3309059 ,Z: 1.802687
Ankle Left:  X: 0.2697361 ,Y: -0.6197515 ,Z: 1.751872
Knee Right:  X: 0.4735383 ,Y: -0.345159 ,Z: 1.828767
Ankle Right:  X: 0.4961677 ,Y: -0.6132299 ,Z: 1.781343
--------------------------------------
Head:  X: 0.3312694 ,Y: 0.5580881 ,Z: 2.070185
Shoulder Center:  X: 0.336724 ,Y: 0.3642208 ,Z: 2.061174
Shoulder Left:  X: 0.1936487 ,Y: 0.2877407 ,Z: 2.047586
Shoulder Right:  X: 0.4796428 ,Y: 0.2543609 ,Z: 2.113283
Spine:  X: 0.3281579 ,Y: 0.07580583 ,Z: 2.084823
Hip Center:  X: 0.3264098 ,Y: 0.0180844 ,Z: 2.092283
Hip Left:  X: 0.2595994 ,Y: -0.04700569 ,Z: 2.077551
Hip Right:  X: 0.3893718 ,Y: -0.05118174 ,Z: 2.114811
Elbow Left:  X: 0.1294323 ,Y: 0.07545066 ,Z: 1.953774
Wrist Left:  X: 0.1677628 ,Y: 0.212526 ,Z: 1.823275
Hand Left:  X: 0.1808219 ,Y: 0.2198498 ,Z: 1.783904
Elbow Right:  X: 0.5531393 ,Y: 0.08151216 ,Z: 2.060932
Wrist Right:  X: 0.5527238 ,Y: 0.2182418 ,Z: 1.924061
Hand Right:  X: 0.5567623 ,Y: 0.2221608 ,Z: 1.900583
Knee Left:  X: 0.2687398 ,Y: -0.3309352 ,Z: 1.802818
Ankle Left:  X: 0.2698707 ,Y: -0.618946 ,Z: 1.751626
Knee Right:  X: 0.4738721 ,Y: -0.345131 ,Z: 1.828841
Ankle Right:  X: 0.4964852 ,Y: -0.6148087 ,Z: 1.78113
--------------------------------------
Head:  X: 0.3315394 ,Y: 0.5576791 ,Z: 2.069902
Shoulder Center:  X: 0.3371575 ,Y: 0.3645366 ,Z: 2.061209
Shoulder Left:  X: 0.1945323 ,Y: 0.2839112 ,Z: 2.047203
Shoulder Right:  X: 0.4811299 ,Y: 0.2546192 ,Z: 2.113778
Spine:  X: 0.3283018 ,Y: 0.07505301 ,Z: 2.084868
Hip Center:  X: 0.3265512 ,Y: 0.01709724 ,Z: 2.092279
Hip Left:  X: 0.2593751 ,Y: -0.04833373 ,Z: 2.077077
Hip Right:  X: 0.3894656 ,Y: -0.05178412 ,Z: 2.115009
Elbow Left:  X: 0.1290996 ,Y: 0.07512178 ,Z: 1.953809
Wrist Left:  X: 0.1669105 ,Y: 0.211092 ,Z: 1.822398
Hand Left:  X: 0.1803375 ,Y: 0.2211494 ,Z: 1.779932
Elbow Right:  X: 0.5548751 ,Y: 0.07595642 ,Z: 2.0581
Wrist Right:  X: 0.5554104 ,Y: 0.2203064 ,Z: 1.930571
Hand Right:  X: 0.5561407 ,Y: 0.2220545 ,Z: 1.902277
Knee Left:  X: 0.269054 ,Y: -0.3318663 ,Z: 1.802586
Ankle Left:  X: 0.2709137 ,Y: -0.6186581 ,Z: 1.751492
Knee Right:  X: 0.4739928 ,Y: -0.344486 ,Z: 1.829095
Ankle Right:  X: 0.4965649 ,Y: -0.6142195 ,Z: 1.781516
